SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,CostAmount
S00348,2023-10-13,ST07,C0169,P030,6,128.97,0.0,773.82,81.66
S00349,2023-02-22,ST06,C0035,P029,6,106.78,0.15,544.58,319.56
S00350,2024-02-16,ST06,C0169,P028,5,93.53,0.15,397.5,197.75
S00351,2023-07-10,ST03,C0002,P012,3,107.39,0.05,306.06,93.18
S00352,2024-12-05,ST06,C0125,P006,2,38.24,0.0,76.48,94.54
S00353,2024-06-08,ST08,C0062,P009,3,128.46,0.0,385.38,54.18
S00354,2023-05-25,ST07,C0047,P047,1,84.64,0.0,84.64,24.27
S00355,2024-12-16,ST06,C0093,P041,5,102.52,0.0,512.6,221.75
S00356,2024-12-11,ST02,C0001,P022,4,102.95,0.1,370.62,119.72
S00357,2023-04-28,ST03,C0055,P013,3,87.68,0.15,223.58,123.33
S00358,2024-01-31,ST05,C0189,P043,5,121.53,0.05,577.27,235.85
S00359,2024-01-27,ST04,C0152,P034,4,77.23,0.15,262.58,166.6
S00360,2024-01-26,ST05,C0117,P003,5,37.7,0.05,179.07,161.7
S00361,2024-03-10,ST06,C0073,P003,1,37.7,0.05,35.81,32.34
S00362,2023-01-05,ST02,C0161,P038,4,124.25,0.05,472.15,223.48
S00363,2024-05-01,ST04,C0156,P030,3,128.97,0.1,348.22,40.83
S00364,2024-10-27,ST05,C0116,P015,3,36.23,0.15,92.39,70.62
S00365,2025-05-15,ST05,C0059,P003,4,37.7,0.0,150.8,129.36
S00366,2025-03-23,ST04,C0136,P001,1,144.68,0.0,144.68,22.48
S00367,2024-11-20,ST07,C0062,P029,1,106.78,0.05,101.44,53.26
S00368,2024-04-28,ST05,C0020,P004,5,112.08,0.1,504.36,59.45
S00369,2023-01-17,ST05,C0005,P027,5,121.52,0.15,516.46,67.05
S00370,2023-01-04,ST04,C0128,P004,5,112.08,0.15,476.34,59.45
S00371,2024-10-30,ST02,C0074,P036,2,23.33,0.05,44.33,85.58
S00372,2023-07-26,ST06,C0186,P036,2,23.33,0.1,41.99,85.58
S00373,2025-03-09,ST01,C0052,P042,6,132.25,0.05,753.82,222.24
S00374,2023-10-12,ST04,C0085,P006,4,38.24,0.0,152.96,189.08
S00375,2023-04-04,ST05,C0034,P007,2,124.91,0.15,212.35,95.52
S00376,2024-04-03,ST05,C0172,P019,4,49.2,0.0,196.8,189.76
S00377,2023-10-06,ST03,C0053,P028,3,93.53,0.0,280.59,118.65
S00378,2023-03-01,ST05,C0074,P049,5,76.91,0.15,326.87,127.6
S00379,2023-02-11,ST02,C0164,P036,1,23.33,0.0,23.33,42.79
S00380,2025-05-14,ST04,C0001,P008,1,103.99,0.0,103.99,48.89
S00381,2024-02-20,ST08,C0030,P012,3,107.39,0.0,322.17,93.18
S00382,2024-04-18,ST08,C0197,P033,5,113.38,0.0,566.9,251.95
S00383,2024-04-22,ST05,C0172,P031,1,145.67,0.0,145.67,12.94
S00384,2024-01-31,ST03,C0091,P006,4,38.24,0.0,152.96,189.08
S00385,2024-09-17,ST01,C0065,P035,5,24.85,0.0,124.25,264.5
S00386,2023-05-02,ST03,C0042,P005,3,99.71,0.0,299.13,168.0
S00387,2025-06-26,ST04,C0177,P034,4,77.23,0.15,262.58,166.6
S00388,2024-03-22,ST06,C0008,P023,4,103.23,0.05,392.27,220.2
S00389,2024-11-14,ST07,C0132,P007,2,124.91,0.0,249.82,95.52
S00390,2023-05-31,ST08,C0159,P013,5,87.68,0.15,372.64,205.55
S00391,2025-04-06,ST04,C0018,P045,6,128.71,0.05,733.65,278.82
S00392,2025-01-09,ST08,C0198,P036,4,23.33,0.0,93.32,171.16
S00393,2023-01-18,ST04,C0095,P042,1,132.25,0.0,132.25,37.04
S00394,2023-07-24,ST01,C0049,P029,5,106.78,0.0,533.9,266.3
S00395,2025-06-16,ST06,C0171,P002,6,87.83,0.0,526.98,169.62
S00396,2023-07-12,ST01,C0192,P027,3,121.52,0.05,346.33,40.23
S00397,2023-01-20,ST02,C0035,P006,5,38.24,0.1,172.08,236.35
S00398,2024-04-04,ST02,C0197,P036,5,23.33,0.0,116.65,213.95
S00399,2023-04-23,ST06,C0127,P031,1,145.67,0.1,131.1,12.94
S00400,2024-10-09,ST06,C0164,P003,2,37.7,0.0,75.4,64.68
S00401,2024-12-22,ST05,C0109,P035,1,24.85,0.0,24.85,52.9
S00402,2023-12-08,ST03,C0077,P004,6,112.08,0.0,672.48,71.34
S00403,2024-08-06,ST05,C0040,P025,3,112.7,0.05,321.19,26.01
S00404,2024-12-03,ST06,C0136,P005,1,99.71,0.05,94.72,56.0
S00405,2024-07-21,ST05,C0190,P020,4,98.43,0.0,393.72,239.52
S00406,2024-06-25,ST06,C0073,P002,2,87.83,0.15,149.31,56.54
S00407,2023-02-13,ST02,C0036,P006,3,38.24,0.0,114.72,141.81
S00408,2023-04-09,ST06,C0068,P007,3,124.91,0.0,374.73,143.28
S00409,2025-01-31,ST04,C0148,P012,5,107.39,0.0,536.95,155.3
S00410,2023-02-13,ST05,C0013,P015,3,36.23,0.1,97.82,70.62
S00411,2023-04-16,ST02,C0139,P049,6,76.91,0.1,415.31,153.12
S00412,2024-02-09,ST05,C0177,P037,5,142.97,0.15,607.62,46.3
S00413,2023-04-23,ST07,C0026,P020,1,98.43,0.0,98.43,59.88
S00414,2023-08-19,ST06,C0024,P027,3,121.52,0.15,309.88,40.23
S00415,2024-10-01,ST02,C0036,P004,1,112.08,0.1,100.87,11.89
S00416,2023-07-07,ST08,C0028,P001,1,144.68,0.05,137.45,22.48
S00417,2024-09-16,ST02,C0104,P024,3,52.66,0.0,157.98,128.04
S00418,2023-01-09,ST04,C0144,P038,1,124.25,0.0,124.25,55.87
S00419,2024-01-19,ST02,C0048,P011,6,96.17,0.0,577.02,274.5
S00420,2023-04-02,ST03,C0056,P031,2,145.67,0.15,247.64,25.88
S00421,2024-04-19,ST04,C0131,P044,4,63.39,0.0,253.56,210.2
S00422,2024-07-21,ST05,C0134,P044,5,63.39,0.15,269.41,262.75
S00423,2024-09-30,ST08,C0049,P050,5,61.96,0.0,309.8,289.4
S00424,2024-01-17,ST04,C0111,P004,5,112.08,0.15,476.34,59.45
S00425,2025-03-29,ST05,C0050,P025,3,112.7,0.0,338.1,26.01
S00426,2024-04-11,ST07,C0152,P026,5,48.78,0.0,243.9,192.3
S00427,2024-07-16,ST02,C0064,P018,6,75.37,0.05,429.61,243.6
S00428,2023-09-15,ST08,C0166,P017,1,25.33,0.0,25.33,57.37
S00429,2024-12-15,ST04,C0152,P026,6,48.78,0.0,292.68,230.76
S00430,2024-03-29,ST03,C0033,P045,6,128.71,0.1,695.03,278.82
S00431,2024-07-08,ST04,C0172,P008,2,103.99,0.15,176.78,97.78
S00432,2024-12-09,ST04,C0060,P003,6,37.7,0.0,226.2,194.04
S00433,2025-01-27,ST07,C0019,P047,2,84.64,0.0,169.28,48.54
S00434,2025-06-05,ST01,C0029,P018,6,75.37,0.0,452.22,243.6
S00435,2023-11-23,ST01,C0029,P046,4,33.17,0.0,132.68,204.36
S00436,2024-01-09,ST08,C0053,P022,2,102.95,0.0,205.9,59.86
S00437,2023-05-27,ST02,C0166,P047,3,84.64,0.0,253.92,72.81
S00438,2024-05-14,ST05,C0097,P027,4,121.52,0.15,413.17,53.64
S00439,2025-04-09,ST03,C0163,P013,2,87.68,0.05,166.59,82.22
S00440,2024-09-18,ST04,C0049,P023,4,103.23,0.05,392.27,220.2
S00441,2024-03-13,ST01,C0112,P018,3,75.37,0.0,226.11,121.8
S00442,2023-08-02,ST03,C0119,P028,1,93.53,0.0,93.53,39.55
S00443,2023-01-12,ST05,C0118,P048,2,131.28,0.05,249.43,37.02
S00444,2023-03-23,ST03,C0074,P008,3,103.99,0.0,311.97,146.67
S00445,2023-04-11,ST01,C0110,P012,4,107.39,0.1,386.6,124.24
S00446,2024-06-07,ST08,C0151,P005,3,99.71,0.0,299.13,168.0
S00447,2024-03-26,ST08,C0058,P042,2,132.25,0.15,224.82,74.08
S00448,2025-05-14,ST07,C0123,P018,3,75.37,0.0,226.11,121.8
S00449,2024-12-11,ST08,C0057,P031,2,145.67,0.0,291.34,25.88
S00450,2023-03-10,ST08,C0061,P050,4,61.96,0.0,247.84,231.52
S00451,2024-10-21,ST03,C0131,P036,1,23.33,0.0,23.33,42.79
S00452,2025-04-04,ST05,C0095,P047,6,84.64,0.0,507.84,145.62
S00453,2024-08-09,ST05,C0169,P018,6,75.37,0.05,429.61,243.6
S00454,2024-02-21,ST02,C0017,P002,2,87.83,0.0,175.66,56.54
S00455,2025-06-09,ST03,C0063,P017,6,25.33,0.05,144.38,344.22
S00456,2023-08-29,ST03,C0001,P034,1,77.23,0.0,77.23,41.65
S00457,2023-02-15,ST07,C0177,P050,5,61.96,0.0,309.8,289.4
S00458,2025-01-10,ST04,C0124,P001,2,144.68,0.0,289.36,44.96
S00459,2025-03-07,ST07,C0079,P047,3,84.64,0.15,215.83,72.81
S00460,2025-02-15,ST04,C0151,P018,6,75.37,0.05,429.61,243.6
S00461,2023-11-25,ST06,C0155,P043,1,121.53,0.05,115.45,47.17
S00462,2024-09-08,ST04,C0160,P031,2,145.67,0.0,291.34,25.88
S00463,2024-01-24,ST06,C0087,P003,4,37.7,0.0,150.8,129.36
S00464,2023-04-16,ST08,C0086,P035,2,24.85,0.05,47.22,105.8
S00465,2025-02-14,ST02,C0005,P036,1,23.33,0.1,21.0,42.79
S00466,2025-03-22,ST07,C0060,P009,1,128.46,0.0,128.46,18.06
S00467,2023-01-09,ST02,C0106,P030,1,128.97,0.15,109.62,13.61
S00468,2023-05-07,ST03,C0113,P036,2,23.33,0.15,39.66,85.58
S00469,2024-08-12,ST06,C0056,P014,1,97.8,0.0,97.8,48.13
S00470,2023-10-27,ST07,C0003,P017,1,25.33,0.0,25.33,57.37
S00471,2025-03-25,ST08,C0151,P042,2,132.25,0.0,264.5,74.08
S00472,2025-05-20,ST02,C0061,P022,1,102.95,0.0,102.95,29.93
S00473,2023-09-02,ST04,C0138,P039,1,108.79,0.05,103.35,26.65
S00474,2024-10-29,ST03,C0071,P045,6,128.71,0.15,656.42,278.82
S00475,2023-12-06,ST08,C0002,P047,2,84.64,0.05,160.82,48.54
S00476,2023-11-09,ST02,C0026,P022,5,102.95,0.1,463.28,149.65
S00477,2023-04-14,ST05,C0148,P015,1,36.23,0.05,34.42,23.54
S00478,2023-12-31,ST06,C0090,P045,4,128.71,0.1,463.36,185.88
S00479,2024-02-20,ST01,C0043,P045,6,128.71,0.0,772.26,278.82
S00480,2025-01-31,ST01,C0147,P041,6,102.52,0.0,615.12,266.1
S00481,2024-09-20,ST03,C0045,P013,2,87.68,0.15,149.06,82.22
S00482,2024-03-11,ST03,C0188,P003,2,37.7,0.0,75.4,64.68
S00483,2024-01-20,ST05,C0034,P013,4,87.68,0.0,350.72,164.44
S00484,2025-03-18,ST04,C0116,P043,5,121.53,0.0,607.65,235.85
S00485,2023-06-01,ST04,C0031,P003,3,37.7,0.15,96.14,97.02
S00486,2023-05-01,ST05,C0195,P049,6,76.91,0.05,438.39,153.12
S00487,2024-10-23,ST02,C0177,P010,2,55.91,0.05,106.23,116.18
S00488,2025-06-13,ST03,C0002,P025,3,112.7,0.0,338.1,26.01
S00489,2025-02-08,ST07,C0045,P035,1,24.85,0.0,24.85,52.9
S00490,2023-04-05,ST04,C0041,P049,1,76.91,0.0,76.91,25.52
S00491,2025-04-10,ST07,C0028,P027,2,121.52,0.15,206.58,26.82
S00492,2024-03-15,ST06,C0069,P011,4,96.17,0.0,384.68,183.0
S00493,2024-06-02,ST04,C0137,P039,4,108.79,0.05,413.4,106.6
S00494,2024-02-04,ST08,C0157,P012,3,107.39,0.0,322.17,93.18
S00495,2024-07-10,ST04,C0156,P017,6,25.33,0.0,151.98,344.22
S00496,2024-12-10,ST05,C0104,P013,4,87.68,0.1,315.65,164.44
S00497,2024-07-10,ST02,C0024,P030,6,128.97,0.0,773.82,81.66
S00498,2025-02-24,ST02,C0059,P004,5,112.08,0.05,532.38,59.45
S00499,2025-03-12,ST03,C0167,P026,1,48.78,0.1,43.9,38.46
S00500,2024-10-24,ST04,C0138,P012,2,107.39,0.0,214.78,62.12
S00501,2025-03-23,ST02,C0131,P004,2,112.08,0.1,201.74,23.78
S00502,2024-03-16,ST06,C0022,P036,5,23.33,0.1,104.98,213.95
S00503,2024-03-20,ST05,C0067,P006,3,38.24,0.1,103.25,141.81
S00504,2025-03-19,ST01,C0046,P009,4,128.46,0.05,488.15,72.24
S00505,2024-02-06,ST04,C0036,P014,6,97.8,0.15,498.78,288.78
S00506,2023-02-27,ST03,C0133,P006,5,38.24,0.05,181.64,236.35
S00507,2024-08-19,ST02,C0109,P005,6,99.71,0.0,598.26,336.0
S00508,2023-01-12,ST05,C0043,P030,3,128.97,0.0,386.91,40.83
S00509,2025-03-02,ST01,C0196,P003,1,37.7,0.15,32.05,32.34
S00510,2024-04-23,ST01,C0007,P045,1,128.71,0.0,128.71,46.47
S00511,2024-11-08,ST02,C0194,P011,1,96.17,0.15,81.74,45.75
S00512,2024-10-21,ST02,C0124,P013,4,87.68,0.1,315.65,164.44
S00513,2023-07-24,ST01,C0096,P042,6,132.25,0.15,674.48,222.24
S00514,2025-05-20,ST03,C0007,P039,3,108.79,0.0,326.37,79.95
S00515,2025-03-06,ST02,C0173,P025,5,112.7,0.15,478.97,43.35
S00516,2024-04-17,ST05,C0193,P019,3,49.2,0.0,147.6,142.32
S00517,2024-09-18,ST03,C0140,P006,5,38.24,0.15,162.52,236.35
S00518,2024-07-17,ST08,C0139,P037,3,142.97,0.05,407.46,27.78
S00519,2024-01-30,ST02,C0197,P034,2,77.23,0.0,154.46,83.3
S00520,2024-10-23,ST01,C0074,P049,3,76.91,0.05,219.19,76.56
S00521,2024-03-15,ST07,C0011,P031,4,145.67,0.0,582.68,51.76
S00522,2024-08-27,ST01,C0154,P003,1,37.7,0.15,32.05,32.34
S00523,2024-08-07,ST07,C0063,P017,3,25.33,0.15,64.59,172.11
S00524,2023-05-16,ST06,C0023,P022,6,102.95,0.1,555.93,179.58
S00525,2025-01-22,ST03,C0136,P018,4,75.37,0.05,286.41,162.4
S00526,2025-03-23,ST04,C0032,P037,4,142.97,0.0,571.88,37.04
S00527,2024-07-12,ST04,C0131,P018,3,75.37,0.0,226.11,121.8
S00528,2023-01-11,ST06,C0013,P043,3,121.53,0.0,364.59,141.51
S00529,2025-05-01,ST01,C0097,P037,5,142.97,0.15,607.62,46.3
S00530,2024-04-05,ST08,C0161,P003,1,37.7,0.05,35.81,32.34
S00531,2024-03-03,ST07,C0062,P014,5,97.8,0.1,440.1,240.65
S00532,2024-03-27,ST06,C0118,P036,1,23.33,0.1,21.0,42.79
S00533,2023-05-31,ST03,C0163,P050,2,61.96,0.0,123.92,115.76
S00534,2024-11-15,ST01,C0069,P004,1,112.08,0.05,106.48,11.89
S00535,2023-10-20,ST02,C0136,P017,5,25.33,0.1,113.98,286.85
S00536,2023-10-29,ST05,C0002,P048,6,131.28,0.15,669.53,111.06
S00537,2023-09-11,ST03,C0165,P017,5,25.33,0.05,120.32,286.85
S00538,2024-04-06,ST04,C0064,P032,4,112.21,0.15,381.51,152.68
S00539,2024-05-16,ST02,C0049,P049,4,76.91,0.0,307.64,102.08
S00540,2023-12-11,ST02,C0040,P016,2,134.43,0.15,228.53,31.98
S00541,2025-01-14,ST05,C0159,P026,6,48.78,0.0,292.68,230.76
S00542,2023-03-13,ST05,C0147,P034,4,77.23,0.0,308.92,166.6
S00543,2024-02-09,ST04,C0006,P011,4,96.17,0.15,326.98,183.0
S00544,2024-06-06,ST07,C0095,P009,2,128.46,0.0,256.92,36.12
S00545,2023-03-22,ST05,C0200,P020,1,98.43,0.05,93.51,59.88
S00546,2024-03-30,ST05,C0100,P003,6,37.7,0.05,214.89,194.04
S00547,2023-10-15,ST06,C0091,P011,3,96.17,0.0,288.51,137.25
S00548,2025-06-12,ST04,C0104,P012,6,107.39,0.15,547.69,186.36
S00549,2024-11-09,ST03,C0088,P024,3,52.66,0.0,157.98,128.04
S00550,2023-01-17,ST02,C0006,P047,4,84.64,0.05,321.63,97.08
S00551,2024-01-03,ST05,C0106,P020,3,98.43,0.1,265.76,179.64
S00552,2023-02-02,ST01,C0136,P037,2,142.97,0.15,243.05,18.52
S00553,2024-05-15,ST04,C0095,P007,5,124.91,0.15,530.87,238.8
S00554,2025-01-22,ST03,C0133,P033,3,113.38,0.0,340.14,151.17
S00555,2024-12-22,ST08,C0035,P047,5,84.64,0.15,359.72,121.35
S00556,2025-05-27,ST06,C0173,P004,1,112.08,0.0,112.08,11.89
S00557,2024-08-03,ST01,C0164,P044,3,63.39,0.0,190.17,157.65
S00558,2025-03-21,ST04,C0056,P014,3,97.8,0.0,293.4,144.39
S00559,2024-05-27,ST06,C0066,P034,6,77.23,0.0,463.38,249.9
S00560,2024-08-19,ST04,C0187,P026,2,48.78,0.0,97.56,76.92
S00561,2024-02-20,ST08,C0025,P006,5,38.24,0.05,181.64,236.35
S00562,2023-11-07,ST01,C0032,P047,5,84.64,0.0,423.2,121.35
S00563,2025-01-21,ST02,C0152,P016,6,134.43,0.15,685.59,95.94
S00564,2025-01-13,ST04,C0127,P013,2,87.68,0.05,166.59,82.22
S00565,2025-02-08,ST04,C0083,P042,1,132.25,0.05,125.64,37.04
S00566,2023-10-30,ST02,C0186,P003,1,37.7,0.1,33.93,32.34
S00567,2024-11-30,ST08,C0130,P049,3,76.91,0.05,219.19,76.56
S00568,2024-06-30,ST07,C0119,P007,5,124.91,0.15,530.87,238.8
S00569,2024-10-14,ST01,C0003,P034,2,77.23,0.0,154.46,83.3
S00570,2023-11-27,ST02,C0008,P002,3,87.83,0.05,250.32,84.81
S00571,2024-02-17,ST03,C0141,P008,5,103.99,0.1,467.95,244.45
S00572,2023-03-30,ST07,C0063,P001,3,144.68,0.05,412.34,67.44
S00573,2024-08-23,ST08,C0180,P041,3,102.52,0.15,261.43,133.05
S00574,2023-01-03,ST02,C0153,P019,6,49.2,0.05,280.44,284.64
S00575,2023-11-20,ST04,C0159,P001,4,144.68,0.0,578.72,89.92
S00576,2024-07-31,ST03,C0089,P040,1,121.88,0.0,121.88,22.38
S00577,2024-12-29,ST02,C0155,P020,1,98.43,0.1,88.59,59.88
S00578,2024-05-13,ST05,C0198,P041,1,102.52,0.1,92.27,44.35
S00579,2023-12-07,ST04,C0058,P019,4,49.2,0.1,177.12,189.76
S00580,2023-04-07,ST01,C0088,P031,5,145.67,0.0,728.35,64.7
S00581,2025-03-28,ST04,C0105,P049,2,76.91,0.15,130.75,51.04
S00582,2024-03-24,ST03,C0056,P011,1,96.17,0.0,96.17,45.75
S00583,2025-01-18,ST06,C0071,P029,3,106.78,0.05,304.32,159.78
S00584,2024-11-07,ST05,C0024,P005,1,99.71,0.15,84.75,56.0
S00585,2024-01-08,ST05,C0188,P048,2,131.28,0.1,236.3,37.02
S00586,2023-08-20,ST01,C0105,P035,3,24.85,0.15,63.37,158.7
S00587,2023-06-28,ST06,C0200,P002,2,87.83,0.05,166.88,56.54
S00588,2023-04-20,ST07,C0110,P026,6,48.78,0.0,292.68,230.76
S00589,2025-02-15,ST02,C0178,P034,1,77.23,0.15,65.65,41.65
S00590,2023-07-16,ST01,C0110,P009,1,128.46,0.0,128.46,18.06
S00591,2025-01-21,ST04,C0134,P004,3,112.08,0.05,319.43,35.67
S00592,2023-06-23,ST02,C0156,P026,1,48.78,0.05,46.34,38.46
S00593,2023-11-04,ST08,C0176,P010,1,55.91,0.0,55.91,58.09
S00594,2024-11-20,ST02,C0055,P048,2,131.28,0.0,262.56,37.02
S00595,2023-02-12,ST06,C0088,P017,1,25.33,0.05,24.06,57.37
S00596,2024-07-30,ST03,C0141,P033,4,113.38,0.1,408.17,201.56
S00597,2024-09-04,ST08,C0125,P007,4,124.91,0.1,449.68,191.04
S00598,2023-04-23,ST04,C0037,P042,5,132.25,0.0,661.25,185.2
S00599,2025-03-23,ST01,C0192,P019,1,49.2,0.0,49.2,47.44
S00600,2024-02-21,ST01,C0142,P020,5,98.43,0.05,467.54,299.4
S00601,2024-06-20,ST06,C0050,P050,3,61.96,0.0,185.88,173.64
S00602,2024-04-04,ST03,C0171,P031,4,145.67,0.0,582.68,51.76
S00603,2025-05-28,ST06,C0060,P014,5,97.8,0.15,415.65,240.65
S00604,2023-01-04,ST02,C0014,P008,6,103.99,0.0,623.94,293.34
S00605,2024-11-01,ST01,C0177,P029,5,106.78,0.0,533.9,266.3
S00606,2024-05-18,ST02,C0095,P033,3,113.38,0.0,340.14,151.17
S00607,2024-01-30,ST01,C0047,P037,6,142.97,0.05,814.93,55.56
S00608,2024-06-17,ST03,C0150,P017,4,25.33,0.1,91.19,229.48
S00609,2025-04-22,ST07,C0147,P046,5,33.17,0.1,149.27,255.45
S00610,2024-12-12,ST05,C0200,P025,5,112.7,0.15,478.97,43.35
S00611,2025-04-09,ST08,C0195,P039,1,108.79,0.1,97.91,26.65
S00612,2024-09-22,ST06,C0038,P019,5,49.2,0.05,233.7,237.2
S00613,2023-06-08,ST04,C0146,P041,2,102.52,0.0,205.04,88.7
S00614,2025-01-12,ST05,C0027,P037,1,142.97,0.1,128.67,9.26
S00615,2023-04-05,ST04,C0146,P020,2,98.43,0.0,196.86,119.76
S00616,2024-08-22,ST04,C0048,P007,3,124.91,0.0,374.73,143.28
S00617,2024-07-06,ST07,C0111,P050,5,61.96,0.1,278.82,289.4
S00618,2023-10-21,ST01,C0105,P004,5,112.08,0.05,532.38,59.45
S00619,2025-03-13,ST02,C0102,P010,4,55.91,0.05,212.46,232.36
S00620,2024-01-17,ST08,C0165,P002,2,87.83,0.15,149.31,56.54
S00621,2024-07-08,ST04,C0080,P014,5,97.8,0.1,440.1,240.65
S00622,2024-09-22,ST06,C0084,P015,6,36.23,0.0,217.38,141.24
S00623,2023-08-15,ST01,C0036,P034,3,77.23,0.0,231.69,124.95
S00624,2023-12-29,ST02,C0105,P023,2,103.23,0.15,175.49,110.1
S00625,2023-11-09,ST07,C0157,P037,3,142.97,0.0,428.91,27.78
S00626,2023-09-25,ST07,C0038,P036,5,23.33,0.0,116.65,213.95
S00627,2025-01-03,ST03,C0174,P035,4,24.85,0.15,84.49,211.6
S00628,2023-05-06,ST07,C0024,P018,5,75.37,0.05,358.01,203.0
S00629,2024-07-02,ST02,C0105,P023,2,103.23,0.0,206.46,110.1
S00630,2025-03-18,ST07,C0124,P036,1,23.33,0.15,19.83,42.79
S00631,2024-04-11,ST04,C0038,P044,5,63.39,0.0,316.95,262.75
S00632,2025-02-07,ST02,C0087,P037,3,142.97,0.0,428.91,27.78
S00633,2024-05-14,ST07,C0069,P050,5,61.96,0.0,309.8,289.4
S00634,2023-10-13,ST05,C0151,P016,5,134.43,0.0,672.15,79.95
S00635,2024-11-02,ST01,C0011,P041,2,102.52,0.05,194.79,88.7
S00636,2024-05-19,ST01,C0058,P049,1,76.91,0.15,65.37,25.52
S00637,2023-07-17,ST07,C0112,P033,4,113.38,0.0,453.52,201.56
S00638,2023-07-11,ST07,C0030,P004,5,112.08,0.0,560.4,59.45
S00639,2024-10-12,ST04,C0021,P005,5,99.71,0.0,498.55,280.0
S00640,2024-09-17,ST02,C0013,P002,4,87.83,0.1,316.19,113.08
S00641,2025-04-19,ST05,C0157,P004,1,112.08,0.0,112.08,11.89
S00642,2023-05-01,ST02,C0156,P041,6,102.52,0.0,615.12,266.1
S00643,2024-10-09,ST07,C0117,P004,2,112.08,0.15,190.54,23.78
S00644,2025-06-07,ST08,C0051,P034,6,77.23,0.05,440.21,249.9
S00645,2023-06-11,ST01,C0037,P041,6,102.52,0.0,615.12,266.1
S00646,2024-05-09,ST05,C0164,P015,3,36.23,0.0,108.69,70.62
S00647,2024-08-03,ST08,C0113,P032,5,112.21,0.0,561.05,190.85
S00648,2024-10-09,ST01,C0042,P026,6,48.78,0.05,278.05,230.76
S00649,2024-11-24,ST07,C0186,P009,4,128.46,0.15,436.76,72.24
S00650,2024-05-27,ST03,C0153,P009,3,128.46,0.0,385.38,54.18
S00651,2024-06-14,ST08,C0024,P036,6,23.33,0.15,118.98,256.74
S00652,2025-05-08,ST01,C0099,P031,2,145.67,0.1,262.21,25.88
S00653,2024-10-08,ST02,C0155,P045,3,128.71,0.0,386.13,139.41
S00654,2024-09-06,ST05,C0135,P026,1,48.78,0.0,48.78,38.46
S00655,2025-03-25,ST08,C0052,P013,2,87.68,0.0,175.36,82.22
S00656,2024-05-01,ST06,C0081,P009,6,128.46,0.0,770.76,108.36
S00657,2025-03-10,ST07,C0089,P013,1,87.68,0.05,83.3,41.11
S00658,2024-01-20,ST08,C0021,P035,1,24.85,0.0,24.85,52.9
S00659,2023-01-12,ST02,C0174,P011,1,96.17,0.1,86.55,45.75
S00660,2023-04-07,ST07,C0001,P011,1,96.17,0.0,96.17,45.75
S00661,2023-12-13,ST04,C0109,P049,5,76.91,0.15,326.87,127.6
S00662,2023-02-18,ST08,C0034,P021,4,130.5,0.1,469.8,82.2
S00663,2023-02-21,ST07,C0089,P037,1,142.97,0.0,142.97,9.26
S00664,2023-09-01,ST02,C0115,P014,6,97.8,0.1,528.12,288.78
S00665,2024-12-16,ST05,C0079,P019,5,49.2,0.0,246.0,237.2
S00666,2025-06-14,ST06,C0044,P047,1,84.64,0.0,84.64,24.27
S00667,2024-09-14,ST01,C0076,P026,1,48.78,0.05,46.34,38.46
S00668,2023-05-14,ST01,C0073,P018,2,75.37,0.05,143.2,81.2
S00669,2023-02-26,ST05,C0175,P014,1,97.8,0.05,92.91,48.13
S00670,2024-12-15,ST02,C0137,P031,2,145.67,0.05,276.77,25.88
S00671,2023-07-05,ST03,C0128,P048,2,131.28,0.0,262.56,37.02
S00672,2024-05-08,ST02,C0042,P001,4,144.68,0.1,520.85,89.92
S00673,2023-11-23,ST02,C0047,P035,6,24.85,0.0,149.1,317.4
S00674,2024-02-17,ST07,C0133,P017,2,25.33,0.1,45.59,114.74
S00675,2024-07-15,ST08,C0088,P035,6,24.85,0.15,126.74,317.4
S00676,2024-09-07,ST04,C0113,P039,4,108.79,0.0,435.16,106.6
S00677,2024-05-26,ST02,C0063,P035,5,24.85,0.0,124.25,264.5
S00678,2023-07-24,ST06,C0175,P035,4,24.85,0.0,99.4,211.6
S00679,2024-08-12,ST08,C0059,P022,6,102.95,0.0,617.7,179.58
S00680,2023-12-21,ST07,C0180,P032,4,112.21,0.15,381.51,152.68
S00681,2024-04-10,ST08,C0117,P008,6,103.99,0.0,623.94,293.34
S00682,2024-12-26,ST04,C0128,P026,4,48.78,0.1,175.61,153.84
S00683,2024-09-26,ST01,C0038,P050,3,61.96,0.0,185.88,173.64
S00684,2024-09-23,ST03,C0139,P025,1,112.7,0.15,95.8,8.67
S00685,2023-02-12,ST04,C0047,P011,6,96.17,0.0,577.02,274.5
S00686,2023-12-14,ST03,C0173,P021,1,130.5,0.05,123.97,20.55
S00687,2024-01-15,ST06,C0169,P044,1,63.39,0.0,63.39,52.55
S00688,2024-12-18,ST02,C0115,P035,6,24.85,0.0,149.1,317.4
S00689,2024-09-16,ST03,C0146,P026,6,48.78,0.0,292.68,230.76
S00690,2025-05-29,ST03,C0167,P034,1,77.23,0.1,69.51,41.65
S00691,2023-02-19,ST07,C0084,P009,4,128.46,0.1,462.46,72.24
S00692,2024-11-08,ST05,C0143,P003,2,37.7,0.05,71.63,64.68
S00693,2023-07-05,ST05,C0156,P040,5,121.88,0.0,609.4,111.9
S00694,2025-03-02,ST01,C0033,P011,3,96.17,0.0,288.51,137.25
S00695,2025-02-22,ST04,C0178,P039,6,108.79,0.1,587.47,159.9
