OrderID,OrderDate,ProductID,Quantity,UnitPrice,SalesAmount,Channel,Region
ORD01594,2023-12-02,PRD016,4,193.43,773.72,Mobile App,North
ORD01595,2023-07-07,PRD015,2,223.07,446.14,Marketplace,North
ORD01596,2023-05-16,PRD013,2,107.72,215.44,Mobile App,East
ORD01597,2024-06-21,PRD016,1,193.43,193.43,Marketplace,East
ORD01598,2024-07-31,PRD011,2,94.78,189.56,Marketplace,North
ORD01599,2024-02-19,PRD004,2,86.63,173.26,Website,West
ORD01600,2024-07-06,PRD019,2,198.86,397.72,Website,South
ORD01601,2023-05-09,PRD013,4,107.72,430.88,Marketplace,South
ORD01602,2024-09-16,PRD002,4,243.82,975.28,Mobile App,West
ORD01603,2024-10-16,PRD010,3,287.73,863.19,Website,North
ORD01604,2024-08-26,PRD011,4,94.78,379.12,Website,East
ORD01605,2024-01-12,PRD023,2,200.74,401.48,Marketplace,West
ORD01606,2023-03-05,PRD018,4,214.78,859.12,Mobile App,South
ORD01607,2024-05-03,PRD011,4,94.78,379.12,Marketplace,West
ORD01608,2023-05-15,PRD017,1,44.19,44.19,Website,West
ORD01609,2023-04-13,PRD023,1,200.74,200.74,Mobile App,South
ORD01610,2023-08-25,PRD025,1,29.76,29.76,Website,North
ORD01611,2023-07-01,PRD006,2,149.92,299.84,Mobile App,North
ORD01612,2023-07-10,PRD002,4,243.82,975.28,Mobile App,South
ORD01613,2023-06-21,PRD021,4,128.81,515.24,Website,West
ORD01614,2024-07-04,PRD013,1,107.72,107.72,Mobile App,North
ORD01615,2024-11-27,PRD014,3,135.15,405.45,Marketplace,East
ORD01616,2023-08-09,PRD017,3,44.19,132.57,Marketplace,East
ORD01617,2024-06-11,PRD019,2,198.86,397.72,Website,East
ORD01618,2023-01-09,PRD017,2,44.19,88.38,Marketplace,East
ORD01619,2024-04-22,PRD017,3,44.19,132.57,Mobile App,West
ORD01620,2024-05-20,PRD007,3,126.34,379.02,Marketplace,South
ORD01621,2023-02-15,PRD006,4,149.92,599.68,Website,East
ORD01622,2023-03-28,PRD014,2,135.15,270.3,Website,West
ORD01623,2023-08-12,PRD003,1,186.75,186.75,Mobile App,South
ORD01624,2023-10-23,PRD007,1,126.34,126.34,Marketplace,West
ORD01625,2024-01-02,PRD011,1,94.78,94.78,Website,West
ORD01626,2024-10-15,PRD020,2,65.35,130.7,Website,East
ORD01627,2024-05-28,PRD021,2,128.81,257.62,Mobile App,North
ORD01628,2023-08-16,PRD030,2,210.91,421.82,Mobile App,East
ORD01629,2023-03-27,PRD027,4,94.6,378.4,Marketplace,East
ORD01630,2024-10-30,PRD012,4,236.48,945.92,Mobile App,South
ORD01631,2023-08-04,PRD003,2,186.75,373.5,Website,South
ORD01632,2024-03-24,PRD009,2,126.96,253.92,Mobile App,North
ORD01633,2023-06-09,PRD005,4,35.21,140.84,Mobile App,East
ORD01634,2023-04-08,PRD026,4,271.02,1084.08,Website,South
ORD01635,2023-04-22,PRD001,2,246.2,492.4,Website,North
ORD01636,2024-06-29,PRD030,2,210.91,421.82,Website,South
ORD01637,2024-03-18,PRD016,1,193.43,193.43,Mobile App,North
ORD01638,2023-10-31,PRD029,1,127.64,127.64,Website,West
ORD01639,2024-02-05,PRD014,4,135.15,540.6,Mobile App,East
ORD01640,2023-12-10,PRD017,1,44.19,44.19,Website,West
ORD01641,2024-01-28,PRD013,4,107.72,430.88,Marketplace,West
ORD01642,2024-04-29,PRD012,3,236.48,709.44,Marketplace,East
ORD01643,2023-06-09,PRD017,1,44.19,44.19,Marketplace,South
ORD01644,2023-06-30,PRD006,3,149.92,449.76,Marketplace,South
ORD01645,2024-07-04,PRD027,4,94.6,378.4,Marketplace,West
ORD01646,2024-09-29,PRD016,3,193.43,580.29,Marketplace,North
ORD01647,2023-03-01,PRD018,4,214.78,859.12,Marketplace,East
ORD01648,2023-11-23,PRD006,1,149.92,149.92,Mobile App,West
ORD01649,2024-05-28,PRD025,3,29.76,89.28,Marketplace,West
ORD01650,2023-02-27,PRD007,2,126.34,252.68,Mobile App,East
ORD01651,2024-02-16,PRD006,1,149.92,149.92,Website,West
ORD01652,2023-02-15,PRD012,2,236.48,472.96,Website,East
ORD01653,2024-02-04,PRD011,1,94.78,94.78,Mobile App,East
ORD01654,2024-01-05,PRD017,1,44.19,44.19,Marketplace,East
ORD01655,2024-02-23,PRD002,3,243.82,731.46,Marketplace,West
ORD01656,2023-04-20,PRD013,1,107.72,107.72,Marketplace,East
ORD01657,2023-08-28,PRD009,1,126.96,126.96,Marketplace,North
ORD01658,2024-01-15,PRD028,4,153.88,615.52,Marketplace,West
ORD01659,2023-03-26,PRD016,2,193.43,386.86,Mobile App,North
ORD01660,2023-05-30,PRD002,3,243.82,731.46,Website,South
ORD01661,2024-03-01,PRD023,2,200.74,401.48,Website,North
ORD01662,2023-03-08,PRD014,1,135.15,135.15,Website,West
ORD01663,2024-01-08,PRD021,1,128.81,128.81,Mobile App,North
ORD01664,2024-08-13,PRD028,3,153.88,461.64,Website,North
ORD01665,2023-11-28,PRD011,3,94.78,284.34,Marketplace,South
ORD01666,2024-01-10,PRD029,3,127.64,382.92,Marketplace,North
ORD01667,2023-11-30,PRD022,4,143.36,573.44,Mobile App,North
ORD01668,2023-02-12,PRD003,2,186.75,373.5,Marketplace,South
ORD01669,2023-12-04,PRD024,3,191.91,575.73,Website,South
ORD01670,2024-08-12,PRD015,1,223.07,223.07,Mobile App,South
ORD01671,2024-06-11,PRD023,4,200.74,802.96,Website,North
ORD01672,2023-10-17,PRD010,3,287.73,863.19,Marketplace,East
ORD01673,2024-08-19,PRD004,3,86.63,259.89,Mobile App,North
ORD01674,2024-06-28,PRD019,4,198.86,795.44,Website,North
ORD01675,2024-02-27,PRD030,1,210.91,210.91,Website,North
ORD01676,2023-02-03,PRD006,3,149.92,449.76,Marketplace,North
ORD01677,2023-09-09,PRD025,2,29.76,59.52,Website,South
ORD01678,2023-02-16,PRD021,3,128.81,386.43,Mobile App,North
ORD01679,2024-12-26,PRD029,2,127.64,255.28,Mobile App,South
ORD01680,2024-11-13,PRD024,2,191.91,383.82,Mobile App,North
ORD01681,2023-02-20,PRD013,3,107.72,323.16,Website,East
ORD01682,2024-11-12,PRD005,3,35.21,105.63,Mobile App,South
ORD01683,2023-01-24,PRD027,2,94.6,189.2,Mobile App,South
ORD01684,2023-10-26,PRD006,3,149.92,449.76,Mobile App,West
ORD01685,2024-07-15,PRD009,1,126.96,126.96,Mobile App,East
ORD01686,2024-07-13,PRD019,3,198.86,596.58,Mobile App,West
ORD01687,2024-12-15,PRD027,2,94.6,189.2,Website,West
ORD01688,2024-04-16,PRD005,2,35.21,70.42,Marketplace,West
ORD01689,2023-11-03,PRD012,3,236.48,709.44,Website,East
ORD01690,2024-12-25,PRD023,3,200.74,602.22,Website,South
ORD01691,2023-10-07,PRD009,2,126.96,253.92,Mobile App,East
ORD01692,2024-09-26,PRD002,1,243.82,243.82,Marketplace,South
ORD01693,2024-10-23,PRD016,2,193.43,386.86,Mobile App,East
ORD01694,2023-10-02,PRD012,4,236.48,945.92,Marketplace,North
ORD01695,2024-05-13,PRD011,1,94.78,94.78,Marketplace,East
ORD01696,2024-04-28,PRD028,1,153.88,153.88,Website,West
ORD01697,2024-01-29,PRD016,3,193.43,580.29,Mobile App,North
ORD01698,2024-04-22,PRD006,3,149.92,449.76,Mobile App,South
ORD01699,2023-09-11,PRD015,2,223.07,446.14,Website,West
ORD01700,2023-05-11,PRD026,4,271.02,1084.08,Marketplace,West
ORD01701,2024-01-28,PRD024,4,191.91,767.64,Mobile App,South
ORD01702,2024-01-22,PRD009,3,126.96,380.88,Marketplace,East
ORD01703,2024-06-15,PRD016,4,193.43,773.72,Mobile App,North
ORD01704,2023-06-12,PRD030,2,210.91,421.82,Marketplace,North
ORD01705,2023-01-03,PRD014,4,135.15,540.6,Mobile App,West
ORD01706,2023-01-17,PRD019,1,198.86,198.86,Website,South
ORD01707,2023-08-06,PRD030,3,210.91,632.73,Marketplace,South
ORD01708,2024-05-06,PRD019,2,198.86,397.72,Website,East
ORD01709,2024-02-02,PRD026,1,271.02,271.02,Website,East
ORD01710,2024-01-24,PRD026,2,271.02,542.04,Mobile App,West
ORD01711,2024-08-24,PRD013,2,107.72,215.44,Mobile App,North
ORD01712,2023-06-30,PRD022,2,143.36,286.72,Website,South
ORD01713,2023-09-10,PRD010,3,287.73,863.19,Website,South
ORD01714,2023-07-21,PRD008,2,168.52,337.04,Mobile App,North
ORD01715,2024-11-15,PRD024,2,191.91,383.82,Website,East
ORD01716,2024-06-13,PRD001,4,246.2,984.8,Website,East
ORD01717,2023-03-24,PRD004,4,86.63,346.52,Marketplace,West
ORD01718,2024-08-13,PRD023,2,200.74,401.48,Mobile App,West
ORD01719,2023-11-03,PRD027,4,94.6,378.4,Marketplace,South
ORD01720,2024-07-13,PRD025,1,29.76,29.76,Mobile App,South
ORD01721,2024-10-07,PRD011,2,94.78,189.56,Mobile App,East
ORD01722,2023-01-12,PRD029,3,127.64,382.92,Marketplace,West
ORD01723,2023-05-31,PRD020,4,65.35,261.4,Marketplace,North
ORD01724,2023-03-15,PRD012,4,236.48,945.92,Marketplace,North
ORD01725,2023-01-25,PRD008,2,168.52,337.04,Website,East
ORD01726,2024-03-12,PRD012,3,236.48,709.44,Marketplace,North
ORD01727,2024-05-28,PRD020,4,65.35,261.4,Website,South
ORD01728,2023-02-05,PRD005,4,35.21,140.84,Website,North
ORD01729,2024-06-24,PRD007,3,126.34,379.02,Mobile App,North
ORD01730,2023-10-21,PRD011,4,94.78,379.12,Marketplace,South
ORD01731,2023-06-21,PRD014,2,135.15,270.3,Mobile App,East
ORD01732,2023-06-08,PRD013,4,107.72,430.88,Website,East
ORD01733,2024-09-22,PRD014,2,135.15,270.3,Website,West
ORD01734,2023-02-11,PRD022,1,143.36,143.36,Mobile App,North
ORD01735,2024-01-03,PRD012,1,236.48,236.48,Marketplace,West
ORD01736,2023-07-31,PRD026,1,271.02,271.02,Website,East
ORD01737,2024-08-18,PRD005,4,35.21,140.84,Marketplace,West
ORD01738,2024-06-18,PRD001,4,246.2,984.8,Marketplace,West
ORD01739,2023-08-21,PRD014,1,135.15,135.15,Mobile App,West
ORD01740,2024-03-12,PRD009,1,126.96,126.96,Marketplace,West
ORD01741,2024-05-05,PRD017,3,44.19,132.57,Mobile App,East
ORD01742,2023-08-23,PRD028,3,153.88,461.64,Website,South
ORD01743,2023-08-09,PRD014,4,135.15,540.6,Marketplace,North
ORD01744,2023-04-15,PRD005,1,35.21,35.21,Mobile App,East
ORD01745,2024-04-26,PRD007,4,126.34,505.36,Mobile App,North
ORD01746,2023-06-11,PRD015,3,223.07,669.21,Website,North
ORD01747,2023-08-08,PRD028,4,153.88,615.52,Mobile App,East
ORD01748,2023-02-14,PRD002,3,243.82,731.46,Mobile App,West
ORD01749,2024-11-23,PRD011,3,94.78,284.34,Website,East
ORD01750,2024-10-04,PRD006,3,149.92,449.76,Mobile App,West
ORD01751,2024-10-27,PRD001,4,246.2,984.8,Mobile App,East
ORD01752,2024-04-01,PRD021,1,128.81,128.81,Marketplace,North
ORD01753,2023-11-08,PRD012,1,236.48,236.48,Marketplace,West
ORD01754,2023-12-28,PRD008,2,168.52,337.04,Website,North
ORD01755,2024-12-10,PRD005,2,35.21,70.42,Marketplace,West
ORD01756,2024-11-18,PRD014,3,135.15,405.45,Mobile App,West
ORD01757,2024-05-05,PRD023,2,200.74,401.48,Marketplace,West
ORD01758,2024-07-27,PRD002,1,243.82,243.82,Mobile App,East
ORD01759,2023-08-21,PRD002,2,243.82,487.64,Marketplace,North
ORD01760,2023-10-31,PRD013,1,107.72,107.72,Mobile App,East
ORD01761,2023-04-19,PRD014,4,135.15,540.6,Website,South
ORD01762,2023-10-02,PRD024,3,191.91,575.73,Marketplace,North
ORD01763,2024-07-04,PRD027,4,94.6,378.4,Website,South
ORD01764,2023-12-12,PRD019,3,198.86,596.58,Mobile App,South
ORD01765,2024-09-12,PRD023,1,200.74,200.74,Mobile App,West
ORD01766,2023-08-08,PRD007,4,126.34,505.36,Mobile App,South
ORD01767,2024-05-31,PRD009,1,126.96,126.96,Marketplace,West
ORD01768,2024-08-11,PRD030,2,210.91,421.82,Marketplace,East
ORD01769,2024-10-29,PRD009,1,126.96,126.96,Mobile App,South
ORD01770,2024-02-15,PRD001,4,246.2,984.8,Marketplace,South
ORD01771,2024-12-07,PRD009,3,126.96,380.88,Mobile App,East
ORD01772,2024-02-11,PRD004,2,86.63,173.26,Website,North
ORD01773,2023-04-08,PRD023,3,200.74,602.22,Website,North
ORD01774,2023-06-27,PRD020,3,65.35,196.05,Marketplace,West
ORD01775,2023-05-29,PRD019,4,198.86,795.44,Marketplace,East
ORD01776,2024-04-17,PRD018,4,214.78,859.12,Mobile App,North
ORD01777,2024-11-04,PRD011,3,94.78,284.34,Mobile App,East
ORD01778,2024-09-10,PRD027,4,94.6,378.4,Website,West
ORD01779,2023-03-09,PRD028,4,153.88,615.52,Website,South
ORD01780,2024-06-12,PRD022,4,143.36,573.44,Mobile App,West
ORD01781,2023-05-20,PRD002,1,243.82,243.82,Marketplace,West
ORD01782,2023-07-15,PRD018,3,214.78,644.34,Website,South
ORD01783,2024-05-06,PRD024,3,191.91,575.73,Mobile App,East
ORD01784,2024-03-16,PRD025,3,29.76,89.28,Mobile App,West
ORD01785,2024-09-29,PRD001,2,246.2,492.4,Marketplace,South
ORD01786,2023-05-18,PRD020,3,65.35,196.05,Marketplace,West
ORD01787,2024-07-10,PRD014,1,135.15,135.15,Mobile App,West
ORD01788,2024-06-12,PRD008,4,168.52,674.08,Marketplace,South
ORD01789,2024-02-12,PRD013,1,107.72,107.72,Website,West
ORD01790,2023-12-16,PRD007,2,126.34,252.68,Website,East
ORD01791,2024-09-26,PRD006,2,149.92,299.84,Marketplace,West
ORD01792,2023-09-01,PRD018,4,214.78,859.12,Mobile App,South
ORD01793,2024-11-29,PRD014,3,135.15,405.45,Mobile App,East
ORD01794,2023-01-12,PRD021,1,128.81,128.81,Marketplace,East
ORD01795,2024-11-15,PRD017,4,44.19,176.76,Website,West
ORD01796,2024-12-03,PRD016,4,193.43,773.72,Mobile App,West
ORD01797,2023-03-27,PRD006,2,149.92,299.84,Mobile App,East
ORD01798,2024-12-30,PRD001,3,246.2,738.6,Mobile App,South
ORD01799,2023-12-16,PRD022,1,143.36,143.36,Mobile App,West
ORD01800,2023-06-27,PRD014,4,135.15,540.6,Website,North
ORD01801,2024-03-17,PRD020,2,65.35,130.7,Website,North
ORD01802,2023-05-30,PRD020,4,65.35,261.4,Website,East
ORD01803,2024-10-30,PRD020,2,65.35,130.7,Website,West
ORD01804,2024-02-08,PRD022,1,143.36,143.36,Mobile App,North
ORD01805,2024-07-20,PRD024,4,191.91,767.64,Marketplace,South
ORD01806,2023-10-05,PRD028,2,153.88,307.76,Mobile App,East
ORD01807,2024-01-25,PRD024,2,191.91,383.82,Website,West
ORD01808,2023-09-20,PRD030,2,210.91,421.82,Mobile App,South
ORD01809,2023-07-10,PRD010,1,287.73,287.73,Website,South
ORD01810,2024-01-10,PRD019,4,198.86,795.44,Mobile App,South
ORD01811,2023-12-30,PRD022,4,143.36,573.44,Website,South
ORD01812,2023-03-13,PRD015,1,223.07,223.07,Marketplace,East
ORD01813,2024-12-17,PRD028,2,153.88,307.76,Website,West
ORD01814,2023-12-09,PRD024,1,191.91,191.91,Website,North
ORD01815,2024-09-05,PRD022,4,143.36,573.44,Marketplace,West
ORD01816,2024-10-29,PRD028,4,153.88,615.52,Website,West
ORD01817,2023-09-28,PRD009,1,126.96,126.96,Marketplace,North
ORD01818,2023-10-30,PRD015,4,223.07,892.28,Marketplace,North
ORD01819,2024-02-15,PRD010,4,287.73,1150.92,Marketplace,North
ORD01820,2023-06-11,PRD012,4,236.48,945.92,Marketplace,West
ORD01821,2023-04-17,PRD014,1,135.15,135.15,Website,South
ORD01822,2023-07-10,PRD028,3,153.88,461.64,Marketplace,North
ORD01823,2024-11-13,PRD024,2,191.91,383.82,Mobile App,West
ORD01824,2024-02-27,PRD022,3,143.36,430.08,Website,South
ORD01825,2023-11-01,PRD026,4,271.02,1084.08,Website,East
ORD01826,2023-04-22,PRD004,3,86.63,259.89,Marketplace,North
ORD01827,2023-08-29,PRD015,4,223.07,892.28,Website,East
ORD01828,2023-10-05,PRD011,3,94.78,284.34,Marketplace,West
ORD01829,2024-08-31,PRD011,4,94.78,379.12,Marketplace,East
ORD01830,2023-12-31,PRD019,3,198.86,596.58,Marketplace,North
ORD01831,2024-04-22,PRD025,2,29.76,59.52,Website,East
ORD01832,2024-05-14,PRD001,2,246.2,492.4,Mobile App,East
ORD01833,2023-07-07,PRD023,3,200.74,602.22,Mobile App,South
ORD01834,2024-08-22,PRD019,3,198.86,596.58,Mobile App,West
ORD01835,2024-12-06,PRD022,3,143.36,430.08,Website,South
ORD01836,2024-04-13,PRD005,3,35.21,105.63,Mobile App,East
ORD01837,2023-12-25,PRD021,2,128.81,257.62,Website,South
ORD01838,2023-05-03,PRD019,3,198.86,596.58,Website,North
ORD01839,2024-08-03,PRD009,3,126.96,380.88,Marketplace,West
ORD01840,2023-05-04,PRD016,2,193.43,386.86,Mobile App,South
ORD01841,2024-06-09,PRD019,3,198.86,596.58,Marketplace,East
ORD01842,2023-12-23,PRD013,4,107.72,430.88,Marketplace,South
ORD01843,2024-10-31,PRD028,4,153.88,615.52,Website,West
ORD01844,2024-01-31,PRD029,4,127.64,510.56,Website,North
ORD01845,2024-04-13,PRD011,2,94.78,189.56,Mobile App,South
ORD01846,2023-02-12,PRD008,2,168.52,337.04,Mobile App,North
ORD01847,2023-01-25,PRD021,2,128.81,257.62,Mobile App,West
ORD01848,2024-09-10,PRD015,1,223.07,223.07,Marketplace,South
ORD01849,2024-11-20,PRD024,2,191.91,383.82,Mobile App,North
ORD01850,2024-05-02,PRD013,1,107.72,107.72,Mobile App,North
ORD01851,2024-07-11,PRD009,1,126.96,126.96,Website,West
ORD01852,2023-10-29,PRD019,2,198.86,397.72,Website,East
ORD01853,2024-09-07,PRD026,2,271.02,542.04,Marketplace,South
ORD01854,2023-06-18,PRD008,4,168.52,674.08,Website,North
ORD01855,2024-05-31,PRD020,3,65.35,196.05,Marketplace,East
ORD01856,2023-01-07,PRD003,2,186.75,373.5,Marketplace,North
ORD01857,2024-01-05,PRD029,2,127.64,255.28,Marketplace,East
ORD01858,2023-09-30,PRD002,2,243.82,487.64,Website,South
ORD01859,2024-03-27,PRD019,4,198.86,795.44,Mobile App,North
ORD01860,2024-05-01,PRD018,1,214.78,214.78,Mobile App,North
ORD01861,2024-03-26,PRD007,4,126.34,505.36,Website,West
ORD01862,2023-12-19,PRD003,4,186.75,747.0,Website,North
ORD01863,2023-12-23,PRD018,2,214.78,429.56,Marketplace,West
ORD01864,2023-01-05,PRD010,1,287.73,287.73,Marketplace,West
ORD01865,2024-02-07,PRD028,1,153.88,153.88,Marketplace,West
ORD01866,2023-01-09,PRD025,2,29.76,59.52,Marketplace,West
ORD01867,2024-01-22,PRD001,3,246.2,738.6,Mobile App,East
ORD01868,2023-07-20,PRD016,2,193.43,386.86,Mobile App,West
ORD01869,2024-12-14,PRD017,3,44.19,132.57,Marketplace,East
ORD01870,2023-01-13,PRD009,2,126.96,253.92,Mobile App,East
ORD01871,2024-08-16,PRD022,3,143.36,430.08,Marketplace,West
ORD01872,2024-05-07,PRD004,2,86.63,173.26,Mobile App,North
ORD01873,2024-08-11,PRD011,4,94.78,379.12,Mobile App,South
ORD01874,2024-10-26,PRD006,1,149.92,149.92,Mobile App,East
ORD01875,2023-03-20,PRD004,4,86.63,346.52,Mobile App,South
ORD01876,2023-03-12,PRD007,1,126.34,126.34,Website,South
ORD01877,2023-04-19,PRD010,3,287.73,863.19,Mobile App,West
ORD01878,2023-05-21,PRD004,3,86.63,259.89,Marketplace,South
ORD01879,2024-01-20,PRD019,2,198.86,397.72,Mobile App,South
ORD01880,2024-08-18,PRD007,4,126.34,505.36,Website,South
ORD01881,2023-07-15,PRD020,2,65.35,130.7,Mobile App,West
ORD01882,2023-10-17,PRD021,4,128.81,515.24,Marketplace,East
ORD01883,2023-09-30,PRD008,3,168.52,505.56,Mobile App,East
ORD01884,2023-10-24,PRD012,2,236.48,472.96,Mobile App,East
ORD01885,2024-02-17,PRD024,3,191.91,575.73,Marketplace,East
ORD01886,2024-12-23,PRD015,3,223.07,669.21,Mobile App,West
ORD01887,2023-06-14,PRD025,4,29.76,119.04,Website,West
ORD01888,2024-05-14,PRD002,4,243.82,975.28,Mobile App,South
ORD01889,2024-09-10,PRD015,3,223.07,669.21,Website,South
ORD01890,2024-04-22,PRD007,3,126.34,379.02,Mobile App,East
ORD01891,2024-09-18,PRD001,3,246.2,738.6,Mobile App,West
ORD01892,2024-07-08,PRD011,2,94.78,189.56,Website,West
ORD01893,2023-03-10,PRD028,3,153.88,461.64,Website,North
ORD01894,2023-10-04,PRD008,2,168.52,337.04,Mobile App,West
ORD01895,2024-02-08,PRD024,4,191.91,767.64,Website,West
ORD01896,2023-02-10,PRD023,4,200.74,802.96,Website,East
ORD01897,2023-01-07,PRD020,4,65.35,261.4,Website,North
ORD01898,2023-05-06,PRD002,3,243.82,731.46,Mobile App,East
ORD01899,2023-12-31,PRD015,3,223.07,669.21,Website,West
ORD01900,2023-11-13,PRD005,1,35.21,35.21,Mobile App,West
ORD01901,2024-07-26,PRD027,2,94.6,189.2,Website,East
ORD01902,2024-02-18,PRD019,2,198.86,397.72,Marketplace,North
ORD01903,2024-09-18,PRD015,2,223.07,446.14,Mobile App,East
ORD01904,2023-03-11,PRD018,3,214.78,644.34,Marketplace,North
ORD01905,2024-01-21,PRD005,1,35.21,35.21,Marketplace,East
ORD01906,2023-02-01,PRD028,3,153.88,461.64,Mobile App,South
ORD01907,2023-06-04,PRD006,3,149.92,449.76,Mobile App,South
ORD01908,2024-09-25,PRD015,3,223.07,669.21,Mobile App,South
ORD01909,2024-10-09,PRD022,3,143.36,430.08,Mobile App,North
ORD01910,2023-12-14,PRD005,1,35.21,35.21,Marketplace,West
ORD01911,2023-02-03,PRD014,4,135.15,540.6,Mobile App,North
ORD01912,2023-02-24,PRD027,1,94.6,94.6,Marketplace,East
ORD01913,2024-11-06,PRD001,4,246.2,984.8,Website,East
ORD01914,2024-10-18,PRD026,4,271.02,1084.08,Mobile App,East
ORD01915,2024-02-16,PRD021,1,128.81,128.81,Marketplace,North
ORD01916,2023-01-25,PRD019,1,198.86,198.86,Marketplace,North
ORD01917,2024-11-08,PRD018,2,214.78,429.56,Marketplace,North
ORD01918,2023-08-18,PRD019,4,198.86,795.44,Marketplace,South
ORD01919,2024-12-02,PRD025,1,29.76,29.76,Marketplace,West
ORD01920,2024-03-04,PRD027,3,94.6,283.8,Mobile App,West
ORD01921,2024-07-03,PRD029,2,127.64,255.28,Marketplace,East
ORD01922,2024-06-04,PRD003,2,186.75,373.5,Marketplace,East
ORD01923,2023-10-18,PRD015,4,223.07,892.28,Website,West
ORD01924,2023-02-26,PRD019,3,198.86,596.58,Website,West
ORD01925,2023-04-29,PRD001,1,246.2,246.2,Website,East
ORD01926,2023-06-25,PRD014,2,135.15,270.3,Mobile App,South
ORD01927,2024-09-01,PRD019,3,198.86,596.58,Marketplace,West
ORD01928,2023-10-12,PRD021,2,128.81,257.62,Marketplace,East
ORD01929,2024-10-16,PRD029,2,127.64,255.28,Website,South
ORD01930,2023-08-31,PRD007,3,126.34,379.02,Website,North
ORD01931,2024-07-05,PRD001,1,246.2,246.2,Website,East
ORD01932,2023-04-13,PRD003,3,186.75,560.25,Mobile App,South
ORD01933,2024-12-22,PRD022,2,143.36,286.72,Website,East
ORD01934,2024-06-12,PRD006,4,149.92,599.68,Mobile App,South
ORD01935,2024-01-01,PRD030,2,210.91,421.82,Mobile App,North
ORD01936,2024-12-12,PRD005,4,35.21,140.84,Website,West
ORD01937,2023-02-09,PRD001,4,246.2,984.8,Marketplace,South
ORD01938,2023-11-16,PRD013,1,107.72,107.72,Mobile App,West
ORD01939,2024-09-04,PRD013,2,107.72,215.44,Website,West
ORD01940,2023-09-06,PRD019,1,198.86,198.86,Website,South
ORD01941,2024-07-15,PRD017,1,44.19,44.19,Website,South
ORD01942,2024-11-28,PRD004,4,86.63,346.52,Marketplace,East
ORD01943,2023-10-17,PRD024,3,191.91,575.73,Mobile App,South
ORD01944,2024-07-18,PRD007,1,126.34,126.34,Marketplace,East
ORD01945,2023-01-22,PRD016,3,193.43,580.29,Marketplace,North
ORD01946,2023-07-19,PRD015,1,223.07,223.07,Website,West
ORD01947,2024-12-25,PRD026,4,271.02,1084.08,Mobile App,North
ORD01948,2023-12-25,PRD012,3,236.48,709.44,Mobile App,North
ORD01949,2023-09-17,PRD014,3,135.15,405.45,Website,North
ORD01950,2024-11-18,PRD021,4,128.81,515.24,Mobile App,North
ORD01951,2023-11-12,PRD009,3,126.96,380.88,Website,South
ORD01952,2024-05-11,PRD028,2,153.88,307.76,Website,North
ORD01953,2024-04-27,PRD005,2,35.21,70.42,Website,West
ORD01954,2023-03-04,PRD025,1,29.76,29.76,Website,South
ORD01955,2024-03-27,PRD028,3,153.88,461.64,Mobile App,West
ORD01956,2024-08-05,PRD027,2,94.6,189.2,Mobile App,South
ORD01957,2024-06-04,PRD006,2,149.92,299.84,Marketplace,South
ORD01958,2023-03-01,PRD012,1,236.48,236.48,Website,North
ORD01959,2023-04-23,PRD016,2,193.43,386.86,Mobile App,West
ORD01960,2024-06-03,PRD021,3,128.81,386.43,Mobile App,East
ORD01961,2024-04-07,PRD001,1,246.2,246.2,Mobile App,North
ORD01962,2024-06-23,PRD029,4,127.64,510.56,Website,South
ORD01963,2023-08-20,PRD030,4,210.91,843.64,Website,West
ORD01964,2023-03-19,PRD025,2,29.76,59.52,Website,North
ORD01965,2023-01-04,PRD001,3,246.2,738.6,Website,North
ORD01966,2023-08-14,PRD014,1,135.15,135.15,Website,West
ORD01967,2023-09-20,PRD015,4,223.07,892.28,Marketplace,West
ORD01968,2023-07-16,PRD005,1,35.21,35.21,Mobile App,West
ORD01969,2023-04-07,PRD016,3,193.43,580.29,Website,East
ORD01970,2023-05-17,PRD022,3,143.36,430.08,Marketplace,North
ORD01971,2023-11-24,PRD016,4,193.43,773.72,Marketplace,South
ORD01972,2024-02-09,PRD005,2,35.21,70.42,Marketplace,South
ORD01973,2023-10-25,PRD026,2,271.02,542.04,Website,North
ORD01974,2023-01-20,PRD024,1,191.91,191.91,Marketplace,West
ORD01975,2023-09-16,PRD010,1,287.73,287.73,Website,South
ORD01976,2023-03-09,PRD009,2,126.96,253.92,Marketplace,East
ORD01977,2024-03-12,PRD011,4,94.78,379.12,Marketplace,East
ORD01978,2023-08-25,PRD025,2,29.76,59.52,Mobile App,West
ORD01979,2023-10-09,PRD012,2,236.48,472.96,Marketplace,North
ORD01980,2023-08-02,PRD024,4,191.91,767.64,Marketplace,North
ORD01981,2023-10-11,PRD026,2,271.02,542.04,Website,North
ORD01982,2023-03-03,PRD005,1,35.21,35.21,Website,South
ORD01983,2024-10-19,PRD013,3,107.72,323.16,Website,West
ORD01984,2024-10-22,PRD016,3,193.43,580.29,Website,West
ORD01985,2024-12-15,PRD015,2,223.07,446.14,Mobile App,East
ORD01986,2024-02-22,PRD018,4,214.78,859.12,Website,East
ORD01987,2023-05-04,PRD021,3,128.81,386.43,Mobile App,South
ORD01988,2023-10-05,PRD009,3,126.96,380.88,Mobile App,West
ORD01989,2023-04-12,PRD022,1,143.36,143.36,Marketplace,East
ORD01990,2023-08-08,PRD025,3,29.76,89.28,Website,East
ORD01991,2023-12-26,PRD014,1,135.15,135.15,Marketplace,South
