SalesID,OrderDate,StoreID,CustomerID,ProductID,EmployeeID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,Channel
SAL00228,2022-05-03,STR15,CUS0625,PRD062,EMP002,1,658.74,0.0,658.74,412.59,246.15,Online
SAL00229,2024-09-08,STR19,CUS0592,PRD062,EMP051,1,658.74,0.2,526.99,412.59,114.4,Marketplace
SAL00230,2024-09-06,STR13,CUS0756,PRD030,EMP007,2,567.0,0.2,907.2,890.1,17.1,Online
SAL00231,2022-01-28,STR15,CUS0683,PRD042,EMP014,3,576.17,0.2,1382.81,1022.19,360.62,Retail Store
SAL00232,2024-10-05,STR12,CUS0122,PRD063,EMP080,3,593.83,0.05,1692.42,1300.35,392.07,Online
SAL00233,2023-02-15,STR10,CUS0788,PRD088,EMP033,4,712.62,0.05,2707.96,1510.0,1197.96,Marketplace
SAL00234,2024-01-23,STR07,CUS0680,PRD113,EMP017,2,275.79,0.1,496.42,338.24,158.18,Mobile App
SAL00235,2023-12-08,STR12,CUS0769,PRD061,EMP077,1,1245.44,0.05,1183.17,516.93,666.24,Mobile App
SAL00236,2024-02-21,STR02,CUS0252,PRD150,EMP078,4,503.81,0.15,1712.95,1419.04,293.91,Online
SAL00237,2022-07-14,STR15,CUS0177,PRD086,EMP078,2,1058.18,0.2,1693.09,941.08,752.01,Online
SAL00238,2023-03-11,STR08,CUS0182,PRD008,EMP067,3,315.45,0.0,946.35,680.55,265.8,Marketplace
SAL00239,2023-07-02,STR11,CUS0554,PRD100,EMP070,2,1039.72,0.1,1871.5,854.7,1016.8,Retail Store
SAL00240,2023-02-03,STR02,CUS0020,PRD076,EMP016,2,1227.35,0.0,2454.7,1043.4,1411.3,Online
SAL00241,2025-05-21,STR20,CUS0546,PRD024,EMP034,3,78.8,0.0,236.4,111.06,125.34,Retail Store
SAL00242,2024-09-23,STR10,CUS0409,PRD088,EMP066,5,712.62,0.05,3384.94,1887.5,1497.44,Marketplace
SAL00243,2024-10-06,STR19,CUS0263,PRD058,EMP017,3,94.69,0.0,284.07,151.41,132.66,Mobile App
SAL00244,2025-05-18,STR04,CUS0562,PRD136,EMP053,2,438.89,0.2,702.22,623.42,78.8,Online
SAL00245,2024-02-23,STR16,CUS0443,PRD057,EMP037,1,687.38,0.0,687.38,338.99,348.39,Retail Store
SAL00246,2023-07-12,STR09,CUS0649,PRD029,EMP020,4,360.57,0.2,1153.82,1022.04,131.78,Retail Store
SAL00247,2024-08-13,STR18,CUS0009,PRD044,EMP022,1,87.58,0.1,78.82,52.38,26.44,Online
SAL00248,2024-03-19,STR08,CUS0579,PRD120,EMP036,1,74.57,0.0,74.57,41.88,32.69,Marketplace
SAL00249,2022-11-24,STR19,CUS0613,PRD085,EMP036,2,294.47,0.1,530.05,247.56,282.49,Online
SAL00250,2023-04-23,STR14,CUS0557,PRD064,EMP028,2,396.23,0.1,713.21,347.34,365.87,Mobile App
SAL00251,2022-03-23,STR05,CUS0186,PRD130,EMP012,1,56.45,0.0,56.45,31.43,25.02,Mobile App
SAL00252,2022-05-18,STR05,CUS0529,PRD051,EMP040,2,442.87,0.0,885.74,633.04,252.7,Marketplace
SAL00253,2023-04-29,STR12,CUS0042,PRD053,EMP052,1,115.38,0.2,92.3,55.38,36.92,Retail Store
SAL00254,2024-06-03,STR12,CUS0800,PRD134,EMP017,2,578.6,0.05,1099.34,748.66,350.68,Online
SAL00255,2022-09-20,STR02,CUS0062,PRD145,EMP068,1,934.5,0.2,747.6,473.2,274.4,Online
SAL00256,2022-02-28,STR08,CUS0411,PRD111,EMP004,1,295.29,0.15,251.0,219.05,31.95,Marketplace
SAL00257,2022-02-04,STR05,CUS0214,PRD052,EMP067,1,657.48,0.0,657.48,420.1,237.38,Mobile App
SAL00258,2024-10-26,STR05,CUS0416,PRD035,EMP068,2,262.64,0.1,472.75,306.72,166.03,Online
SAL00259,2025-02-13,STR18,CUS0798,PRD128,EMP044,1,389.92,0.2,311.94,162.48,149.46,Marketplace
SAL00260,2022-04-04,STR13,CUS0788,PRD109,EMP037,2,1035.44,0.2,1656.7,896.18,760.52,Marketplace
SAL00261,2022-01-06,STR08,CUS0531,PRD035,EMP070,2,262.64,0.05,499.02,306.72,192.3,Marketplace
SAL00262,2024-07-21,STR05,CUS0169,PRD022,EMP039,3,256.54,0.2,615.7,464.64,151.06,Marketplace
SAL00263,2022-05-22,STR08,CUS0614,PRD065,EMP046,2,371.76,0.05,706.34,447.1,259.24,Marketplace
SAL00264,2024-06-28,STR07,CUS0397,PRD100,EMP023,1,1039.72,0.0,1039.72,427.35,612.37,Mobile App
SAL00265,2023-06-18,STR07,CUS0694,PRD053,EMP021,5,115.38,0.15,490.36,276.9,213.46,Retail Store
SAL00266,2024-08-31,STR13,CUS0026,PRD090,EMP039,1,1161.87,0.0,1161.87,535.16,626.71,Mobile App
SAL00267,2025-02-08,STR08,CUS0089,PRD137,EMP035,1,891.85,0.0,891.85,481.52,410.33,Retail Store
SAL00268,2023-02-17,STR15,CUS0156,PRD079,EMP003,2,87.68,0.15,149.06,135.56,13.5,Online
SAL00269,2024-07-04,STR20,CUS0352,PRD118,EMP023,2,588.39,0.1,1059.1,746.94,312.16,Marketplace
SAL00270,2024-06-13,STR01,CUS0659,PRD091,EMP062,1,273.58,0.0,273.58,142.57,131.01,Marketplace
SAL00271,2022-06-29,STR02,CUS0174,PRD023,EMP079,4,204.51,0.0,818.04,383.56,434.48,Retail Store
SAL00272,2024-04-30,STR19,CUS0511,PRD134,EMP070,1,578.6,0.2,462.88,374.33,88.55,Online
SAL00273,2022-02-11,STR13,CUS0534,PRD054,EMP076,2,728.13,0.2,1165.01,998.46,166.55,Retail Store
SAL00274,2024-03-06,STR01,CUS0395,PRD032,EMP007,1,1029.07,0.05,977.62,519.68,457.94,Online
SAL00275,2023-10-11,STR11,CUS0396,PRD087,EMP050,4,133.05,0.0,532.2,319.88,212.32,Retail Store
SAL00276,2023-12-06,STR20,CUS0117,PRD121,EMP042,1,335.41,0.1,301.87,198.99,102.88,Retail Store
SAL00277,2024-10-16,STR04,CUS0773,PRD035,EMP048,2,262.64,0.0,525.28,306.72,218.56,Marketplace
SAL00278,2025-05-04,STR19,CUS0110,PRD050,EMP024,2,228.4,0.05,433.96,291.82,142.14,Retail Store
SAL00279,2025-03-20,STR17,CUS0620,PRD129,EMP041,1,761.05,0.0,761.05,459.25,301.8,Mobile App
SAL00280,2023-11-11,STR11,CUS0638,PRD053,EMP022,2,115.38,0.0,230.76,110.76,120.0,Online
SAL00281,2023-12-11,STR14,CUS0477,PRD057,EMP046,1,687.38,0.0,687.38,338.99,348.39,Retail Store
SAL00282,2024-02-01,STR19,CUS0069,PRD128,EMP047,2,389.92,0.0,779.84,324.96,454.88,Retail Store
SAL00283,2024-03-12,STR10,CUS0449,PRD028,EMP020,2,140.7,0.15,239.19,157.4,81.79,Online
SAL00284,2022-10-28,STR02,CUS0470,PRD137,EMP019,1,891.85,0.15,758.07,481.52,276.55,Online
SAL00285,2023-01-08,STR19,CUS0344,PRD075,EMP014,2,553.6,0.2,885.76,548.2,337.56,Online
SAL00286,2025-04-05,STR11,CUS0400,PRD077,EMP066,1,549.27,0.0,549.27,270.53,278.74,Mobile App
SAL00287,2022-03-15,STR19,CUS0044,PRD054,EMP055,1,728.13,0.0,728.13,499.23,228.9,Marketplace
SAL00288,2023-05-06,STR11,CUS0712,PRD087,EMP022,2,133.05,0.0,266.1,159.94,106.16,Retail Store
SAL00289,2022-07-08,STR19,CUS0038,PRD048,EMP046,2,125.89,0.2,201.42,201.14,0.28,Marketplace
SAL00290,2025-05-11,STR07,CUS0672,PRD051,EMP072,3,442.87,0.15,1129.32,949.56,179.76,Marketplace
SAL00291,2023-10-24,STR14,CUS0459,PRD104,EMP044,2,1168.96,0.0,2337.92,1003.86,1334.06,Online
SAL00292,2023-09-05,STR03,CUS0671,PRD107,EMP064,4,931.81,0.15,3168.15,1821.56,1346.59,Marketplace
SAL00293,2022-04-21,STR07,CUS0419,PRD121,EMP048,1,335.41,0.0,335.41,198.99,136.42,Retail Store
SAL00294,2022-10-23,STR11,CUS0428,PRD071,EMP015,2,256.19,0.2,409.9,358.56,51.34,Mobile App
SAL00295,2024-01-28,STR08,CUS0245,PRD111,EMP030,4,295.29,0.0,1181.16,876.2,304.96,Marketplace
SAL00296,2025-02-06,STR10,CUS0653,PRD044,EMP029,1,87.58,0.0,87.58,52.38,35.2,Online
SAL00297,2024-05-12,STR06,CUS0745,PRD040,EMP017,2,720.79,0.05,1369.5,695.34,674.16,Retail Store
SAL00298,2023-06-20,STR03,CUS0627,PRD040,EMP007,4,720.79,0.2,2306.53,1390.68,915.85,Retail Store
SAL00299,2022-02-03,STR14,CUS0057,PRD017,EMP051,1,62.47,0.1,56.22,46.67,9.55,Mobile App
SAL00300,2025-07-13,STR09,CUS0453,PRD126,EMP065,3,683.71,0.0,2051.13,1090.5,960.63,Online
SAL00301,2022-04-09,STR14,CUS0445,PRD060,EMP065,1,691.7,0.1,622.53,277.26,345.27,Online
SAL00302,2022-01-11,STR09,CUS0633,PRD032,EMP014,1,1029.07,0.05,977.62,519.68,457.94,Marketplace
SAL00303,2024-05-27,STR06,CUS0335,PRD086,EMP023,2,1058.18,0.15,1798.91,941.08,857.83,Marketplace
SAL00304,2022-12-28,STR03,CUS0001,PRD140,EMP048,1,880.78,0.15,748.66,381.41,367.25,Mobile App
SAL00305,2024-06-17,STR02,CUS0227,PRD105,EMP064,2,351.53,0.0,703.06,416.82,286.24,Marketplace
SAL00306,2023-01-26,STR03,CUS0404,PRD080,EMP048,2,997.91,0.2,1596.66,904.06,692.6,Online
SAL00307,2022-05-26,STR14,CUS0235,PRD021,EMP049,1,158.66,0.15,134.86,76.48,58.38,Online
SAL00308,2024-09-03,STR16,CUS0305,PRD130,EMP055,1,56.45,0.0,56.45,31.43,25.02,Mobile App
SAL00309,2022-07-29,STR08,CUS0763,PRD134,EMP066,2,578.6,0.2,925.76,748.66,177.1,Online
SAL00310,2022-09-15,STR11,CUS0254,PRD150,EMP019,2,503.81,0.2,806.1,709.52,96.58,Mobile App
SAL00311,2025-04-01,STR05,CUS0422,PRD003,EMP010,2,489.13,0.0,978.26,672.72,305.54,Online
SAL00312,2022-02-07,STR14,CUS0648,PRD058,EMP035,1,94.69,0.0,94.69,50.47,44.22,Online
SAL00313,2023-08-06,STR09,CUS0079,PRD067,EMP051,3,250.83,0.0,752.49,420.03,332.46,Online
SAL00314,2024-07-16,STR09,CUS0550,PRD002,EMP059,1,1009.51,0.2,807.61,459.95,347.66,Retail Store
SAL00315,2023-06-03,STR18,CUS0608,PRD074,EMP039,3,367.45,0.05,1047.23,818.4,228.83,Mobile App
SAL00316,2025-08-04,STR06,CUS0184,PRD146,EMP028,1,1041.45,0.1,937.31,432.93,504.38,Retail Store
SAL00317,2023-12-01,STR16,CUS0619,PRD045,EMP034,2,544.23,0.0,1088.46,669.42,419.04,Online
SAL00318,2023-05-14,STR15,CUS0440,PRD025,EMP051,2,530.28,0.15,901.48,460.76,440.72,Marketplace
SAL00319,2024-12-21,STR08,CUS0765,PRD110,EMP068,2,226.13,0.0,452.26,269.24,183.02,Marketplace
SAL00320,2022-06-28,STR18,CUS0056,PRD091,EMP043,1,273.58,0.05,259.9,142.57,117.33,Retail Store
SAL00321,2024-07-14,STR19,CUS0186,PRD050,EMP014,1,228.4,0.0,228.4,145.91,82.49,Marketplace
SAL00322,2024-11-19,STR14,CUS0368,PRD132,EMP025,-1,337.72,0.2,270.18,231.64,38.54,Online
SAL00323,2024-11-09,STR11,CUS0511,PRD144,EMP077,4,377.82,0.2,1209.02,632.0,577.02,Online
SAL00324,2024-02-04,STR16,CUS0436,PRD003,EMP021,1,489.13,0.0,489.13,336.36,152.77,Mobile App
SAL00325,2025-01-22,STR09,CUS0659,PRD142,EMP031,4,542.72,0.15,1845.25,1096.0,749.25,Retail Store
SAL00326,2023-11-13,STR19,CUS0671,PRD107,EMP026,1,931.81,0.0,931.81,455.39,476.42,Marketplace
SAL00327,2022-11-29,STR14,CUS0143,PRD007,EMP051,3,849.99,0.0,2549.97,1518.33,1031.64,Retail Store
SAL00328,2024-08-12,STR19,CUS0274,PRD038,EMP046,1,442.44,0.1,398.2,312.17,86.03,Marketplace
SAL00329,2024-09-23,STR09,CUS0731,PRD101,EMP022,1,207.03,0.0,207.03,119.74,87.29,Mobile App
SAL00330,2022-03-09,STR06,CUS0499,PRD064,EMP055,1,396.23,0.2,316.98,173.67,143.31,Retail Store
SAL00331,2024-12-03,STR05,CUS0382,PRD012,EMP061,3,116.58,0.0,349.74,183.48,166.26,Online
SAL00332,2023-10-01,STR02,CUS0044,PRD106,EMP019,1,449.23,0.0,449.23,347.69,101.54,Mobile App
SAL00333,2024-10-30,STR06,CUS0495,PRD103,EMP033,1,1185.79,0.15,1007.92,503.65,504.27,Marketplace
SAL00334,2025-05-16,STR04,CUS0608,PRD035,EMP071,3,262.64,0.05,748.52,460.08,288.44,Online
SAL00335,2024-07-09,STR09,CUS0558,PRD090,EMP059,4,1161.87,0.0,4647.48,2140.64,2506.84,Marketplace
SAL00336,2022-04-28,STR15,CUS0750,PRD114,EMP004,2,463.43,0.0,926.86,538.74,388.12,Marketplace
SAL00337,2025-04-04,STR13,CUS0523,PRD041,EMP069,1,317.51,0.0,317.51,136.23,181.28,Mobile App
SAL00338,2022-07-30,STR11,CUS0139,PRD012,EMP077,1,116.58,0.0,116.58,61.16,55.42,Mobile App
SAL00339,2023-07-07,STR13,CUS0067,PRD127,EMP041,3,659.02,0.0,1977.06,1373.64,603.42,Marketplace
SAL00340,2023-05-31,STR03,CUS0098,PRD041,EMP074,2,317.51,0.1,571.52,272.46,299.06,Mobile App
SAL00341,2023-04-05,STR19,CUS0465,PRD081,EMP074,1,465.05,0.0,465.05,362.59,102.46,Mobile App
SAL00342,2025-02-11,STR14,CUS0074,PRD090,EMP073,3,1161.87,0.0,3485.61,1605.48,1880.13,Retail Store
SAL00343,2024-07-08,STR01,CUS0381,PRD119,EMP024,1,978.16,0.0,978.16,412.85,565.31,Marketplace
SAL00344,2022-05-14,STR12,CUS0448,PRD095,EMP049,3,414.17,0.15,1056.13,594.39,461.74,Mobile App
SAL00345,2023-07-23,STR09,CUS0349,PRD103,EMP074,2,1185.79,0.15,2015.84,1007.3,1008.54,Marketplace
SAL00346,2023-06-09,STR17,CUS0209,PRD089,EMP022,1,1191.6,0.0,1191.6,496.57,695.03,Marketplace
SAL00347,2023-07-11,STR17,CUS0052,PRD107,EMP002,2,931.81,0.2,1490.9,910.78,580.12,Marketplace
SAL00348,2022-05-07,STR14,CUS0131,PRD141,EMP056,3,407.14,0.1,1099.28,604.38,494.9,Online
SAL00349,2023-09-01,STR05,CUS0337,PRD043,EMP017,3,134.93,0.0,404.79,235.74,169.05,Retail Store
SAL00350,2024-11-17,STR14,CUS0287,PRD112,EMP002,3,474.27,0.2,1138.25,1013.52,124.73,Mobile App
SAL00351,2022-05-29,STR04,CUS0740,PRD086,EMP028,1,1058.18,0.15,899.45,470.54,428.91,Retail Store
SAL00352,2022-04-21,STR04,CUS0282,PRD145,EMP034,3,934.5,0.15,2382.97,1419.6,963.37,Marketplace
SAL00353,2022-06-07,STR07,CUS0086,PRD101,EMP079,3,207.03,0.1,558.98,359.22,199.76,Mobile App
SAL00354,2022-02-21,STR16,CUS0505,PRD122,EMP003,4,208.69,0.1,751.28,397.44,353.84,Mobile App
SAL00355,2023-10-18,STR11,CUS0707,PRD074,EMP022,1,367.45,0.0,367.45,272.8,94.65,Marketplace
SAL00356,2022-05-19,STR07,CUS0342,PRD134,EMP039,3,578.6,0.05,1649.01,1122.99,526.02,Online
SAL00357,2024-07-02,STR18,CUS0211,PRD056,EMP004,1,1182.21,0.15,1004.88,508.96,495.92,Online
SAL00358,2022-01-24,STR10,CUS0203,PRD016,EMP067,2,1088.09,0.0,2176.18,880.02,1296.16,Retail Store
SAL00359,2023-03-24,STR11,CUS0696,PRD129,EMP048,2,761.05,0.0,1522.1,918.5,603.6,Retail Store
SAL00360,2023-11-30,STR16,CUS0777,PRD013,EMP014,4,523.91,0.2,1676.51,1131.96,544.55,Mobile App
SAL00361,2024-01-23,STR12,CUS0461,PRD104,EMP080,1,1168.96,0.0,1168.96,501.93,667.03,Mobile App
SAL00362,2024-10-12,STR11,CUS0075,PRD105,EMP022,1,351.53,0.0,351.53,208.41,143.12,Online
SAL00363,2024-01-26,STR17,CUS0625,PRD127,EMP061,2,659.02,0.0,1318.04,915.76,402.28,Retail Store
SAL00364,2023-10-13,STR18,CUS0505,PRD071,EMP038,1,256.19,0.0,256.19,179.28,76.91,Mobile App
SAL00365,2024-02-22,STR18,CUS0055,PRD008,EMP041,4,315.45,0.0,1261.8,907.4,354.4,Online
SAL00366,2022-09-04,STR03,CUS0728,PRD046,EMP026,1,1051.5,0.05,998.92,541.14,457.78,Marketplace
SAL00367,2025-06-12,STR07,CUS0270,PRD006,EMP035,3,1065.43,0.0,3196.29,1302.3,1893.99,Mobile App
SAL00368,2023-06-28,STR14,CUS0183,PRD079,EMP075,1,87.68,0.1,78.91,67.78,11.13,Online
SAL00369,2023-04-25,STR08,CUS0323,PRD035,EMP019,3,262.64,0.0,787.92,460.08,327.84,Online
SAL00370,2025-03-02,STR16,CUS0342,PRD141,EMP040,4,407.14,0.2,1302.85,805.84,497.01,Marketplace
SAL00371,2022-07-02,STR14,CUS0333,PRD059,EMP077,2,992.43,0.15,1687.13,929.72,757.41,Retail Store
SAL00372,2023-09-03,STR09,CUS0728,PRD034,EMP029,1,662.71,0.0,662.71,379.83,282.88,Marketplace
SAL00373,2022-04-14,STR02,CUS0463,PRD092,EMP008,2,235.59,0.1,424.06,265.7,158.36,Retail Store
SAL00374,2022-02-07,STR14,CUS0272,PRD025,EMP075,1,530.28,0.2,424.22,230.38,193.84,Mobile App
SAL00375,2024-08-03,STR07,CUS0592,PRD070,EMP041,1,956.79,0.1,861.11,441.84,419.27,Retail Store
SAL00376,2025-01-28,STR16,CUS0269,PRD093,EMP024,2,36.51,0.0,73.02,50.04,22.98,Marketplace
SAL00377,2025-03-09,STR05,CUS0129,PRD041,EMP068,1,317.51,0.05,301.63,136.23,165.4,Retail Store
SAL00378,2022-09-06,STR20,CUS0440,PRD086,EMP008,3,1058.18,0.05,3015.81,1411.62,1604.19,Mobile App
SAL00379,2025-03-02,STR10,CUS0665,PRD149,EMP060,2,741.32,0.05,1408.51,637.08,771.43,Mobile App
SAL00380,2024-03-17,STR12,CUS0489,PRD134,EMP035,2,578.6,0.0,1157.2,748.66,408.54,Online
SAL00381,2024-04-13,STR10,CUS0294,PRD007,EMP007,2,849.99,0.1,1529.98,1012.22,517.76,Online
SAL00382,2024-05-06,STR12,CUS0766,PRD069,EMP064,1,751.25,0.15,638.56,344.98,293.58,Retail Store
SAL00383,2023-12-12,STR02,CUS0778,PRD029,EMP009,3,360.57,0.2,865.37,766.53,98.84,Retail Store
SAL00384,2025-01-20,STR07,CUS0380,PRD124,EMP061,1,801.35,0.05,761.28,529.2,232.08,Mobile App
SAL00385,2023-07-09,STR15,CUS0392,PRD001,EMP051,2,770.35,0.05,1463.66,842.46,621.2,Retail Store
SAL00386,2023-10-31,STR06,CUS0560,PRD018,EMP059,1,746.19,0.05,708.88,540.07,168.81,Online
SAL00387,2024-06-11,STR13,CUS0700,PRD004,EMP033,2,680.22,0.0,1360.44,556.52,803.92,Marketplace
SAL00388,2024-06-07,STR16,CUS0368,PRD063,EMP013,1,593.83,0.0,593.83,433.45,160.38,Online
SAL00389,2024-04-23,STR12,CUS0590,PRD090,EMP020,1,1161.87,0.1,1045.68,535.16,510.52,Mobile App
SAL00390,2024-09-09,STR10,CUS0108,PRD053,EMP006,2,115.38,0.0,230.76,110.76,120.0,Retail Store
SAL00391,2022-09-11,STR10,CUS0193,PRD094,EMP062,1,394.89,0.0,394.89,265.0,129.89,Mobile App
SAL00392,2022-01-14,STR08,CUS0760,PRD092,EMP006,1,235.59,0.0,235.59,132.85,102.74,Online
SAL00393,2022-12-02,STR16,CUS0128,PRD138,EMP056,1,811.51,0.15,689.78,397.57,292.21,Retail Store
SAL00394,2023-01-07,STR14,CUS0722,PRD002,EMP017,3,1009.51,0.0,3028.53,1379.85,1648.68,Retail Store
SAL00395,2022-07-12,STR18,CUS0719,PRD129,EMP080,2,761.05,0.1,1369.89,918.5,451.39,Marketplace
SAL00396,2024-02-26,STR17,CUS0412,PRD007,EMP064,1,849.99,0.0,849.99,506.11,343.88,Mobile App
SAL00397,2025-03-06,STR14,CUS0271,PRD115,EMP055,3,704.07,0.0,2112.21,999.9,1112.31,Online
SAL00398,2025-01-20,STR17,CUS0179,PRD066,EMP050,3,612.55,0.1,1653.88,1047.18,606.7,Marketplace
SAL00399,2023-12-18,STR08,CUS0608,PRD014,EMP039,2,110.38,0.05,209.72,125.32,84.4,Mobile App
SAL00400,2022-10-15,STR14,CUS0217,PRD023,EMP032,1,204.51,0.15,173.83,95.89,77.94,Mobile App
SAL00401,2025-01-01,STR04,CUS0093,PRD110,EMP017,2,226.13,0.0,452.26,269.24,183.02,Mobile App
SAL00402,2022-06-14,STR02,CUS0626,PRD133,EMP032,1,619.15,0.0,619.15,405.95,213.2,Retail Store
SAL00403,2024-07-04,STR15,CUS0633,PRD091,EMP041,1,273.58,0.15,232.54,142.57,89.97,Mobile App
SAL00404,2022-03-27,STR17,CUS0493,PRD113,EMP027,2,275.79,0.05,524.0,338.24,185.76,Retail Store
SAL00405,2022-11-16,STR03,,PRD150,EMP060,1,503.81,0.0,503.81,354.76,149.05,Mobile App
SAL00406,2025-04-10,STR01,CUS0116,PRD087,EMP056,1,133.05,0.2,106.44,79.97,26.47,Marketplace
SAL00407,2023-12-24,STR15,CUS0207,PRD122,EMP003,1,208.69,0.2,166.95,99.36,67.59,Online
SAL00408,2025-01-01,STR13,CUS0031,PRD082,EMP042,2,1046.61,0.0,2093.22,965.88,1127.34,Marketplace
SAL00409,2022-01-13,STR02,CUS0148,PRD063,EMP021,6,593.83,0.2,2850.38,2600.7,249.68,Marketplace
SAL00410,2022-01-19,STR02,CUS0006,PRD045,EMP033,4,544.23,0.2,1741.54,1338.84,402.7,Retail Store
SAL00411,2022-01-10,STR01,CUS0680,PRD112,EMP059,1,474.27,0.05,450.56,337.84,112.72,Retail Store
SAL00412,2022-11-25,STR12,CUS0441,PRD118,EMP064,2,588.39,0.15,1000.26,746.94,253.32,Retail Store
SAL00413,2025-05-22,STR10,CUS0600,PRD030,EMP040,2,567.0,0.0,1134.0,890.1,243.9,Online
SAL00414,2025-03-07,STR19,CUS0154,PRD121,EMP063,2,335.41,0.0,670.82,397.98,272.84,Retail Store
SAL00415,2023-04-03,STR13,CUS0760,PRD033,EMP013,1,283.64,0.0,283.64,115.54,168.1,Mobile App
SAL00416,2023-02-15,STR14,CUS0227,PRD114,EMP063,1,463.43,0.15,393.92,269.37,124.55,Mobile App
SAL00417,2024-09-02,STR05,CUS0652,PRD122,EMP025,1,208.69,0.1,187.82,99.36,88.46,Retail Store
SAL00418,2025-03-31,STR16,CUS0552,PRD101,EMP023,3,207.03,0.05,590.04,359.22,230.82,Marketplace
SAL00419,2024-01-23,STR08,CUS0189,PRD127,EMP037,2,659.02,0.0,1318.04,915.76,402.28,Online
SAL00420,2025-01-10,STR19,CUS0080,PRD101,EMP019,1,207.03,0.2,165.62,119.74,45.88,Retail Store
SAL00421,2022-05-21,STR14,CUS0429,PRD061,EMP016,2,1245.44,0.05,2366.34,1033.86,1332.48,Online
SAL00422,2023-02-08,STR18,CUS0651,PRD105,EMP061,3,351.53,0.1,949.13,625.23,323.9,Online
SAL00423,2025-03-07,STR13,CUS0208,PRD104,EMP042,2,1168.96,0.0,2337.92,1003.86,1334.06,Retail Store
SAL00424,2023-07-29,STR19,CUS0329,PRD138,EMP077,2,811.51,0.0,1623.02,795.14,827.88,Mobile App
SAL00425,2024-09-03,STR02,CUS0565,PRD081,EMP046,2,465.05,0.05,883.6,725.18,158.42,Mobile App
SAL00426,2022-07-16,STR20,CUS0159,PRD029,EMP040,3,360.57,0.05,1027.62,766.53,261.09,Retail Store
SAL00427,2023-04-13,STR03,CUS0484,PRD011,EMP018,1,357.41,0.05,339.54,230.98,108.56,Mobile App
SAL00428,2023-12-29,STR15,CUS0769,PRD126,EMP017,2,683.71,0.0,1367.42,727.0,640.42,Retail Store
SAL00429,2022-02-19,STR05,CUS0137,PRD018,EMP015,2,746.19,0.0,1492.38,1080.14,412.24,Marketplace
SAL00430,2024-09-08,STR06,CUS0537,PRD020,EMP059,1,554.76,0.15,471.55,443.64,27.91,Marketplace
SAL00431,2024-11-28,STR17,CUS0275,PRD072,EMP010,3,727.94,0.2,1747.06,1218.39,528.67,Mobile App
SAL00432,2022-03-03,STR03,CUS0688,PRD123,EMP032,1,183.07,0.0,183.07,82.83,100.24,Mobile App
SAL00433,2023-03-08,STR02,CUS0145,PRD116,EMP070,1,763.65,0.1,687.28,361.75,325.53,Marketplace
SAL00434,2022-03-16,STR05,CUS0798,PRD075,EMP062,1,553.6,0.0,553.6,274.1,279.5,Marketplace
SAL00435,2024-06-24,STR10,CUS0358,PRD093,EMP024,3,36.51,0.0,109.53,75.06,34.47,Mobile App
SAL00436,2023-09-04,STR06,CUS0614,PRD038,EMP066,2,442.44,0.2,707.9,624.34,83.56,Retail Store
SAL00437,2024-03-09,STR15,CUS0124,PRD081,EMP021,1,465.05,0.05,441.8,362.59,79.21,Retail Store
SAL00438,2022-01-10,STR02,CUS0729,PRD133,EMP057,1,619.15,0.0,619.15,405.95,213.2,Marketplace
SAL00439,2023-06-03,STR11,CUS0397,PRD091,EMP016,1,273.58,0.1,246.22,142.57,103.65,Retail Store
SAL00440,2023-06-09,STR17,CUS0280,PRD077,EMP018,4,549.27,0.1,1977.37,1082.12,895.25,Marketplace
SAL00441,2025-02-13,STR11,CUS0561,PRD090,EMP054,1,1161.87,0.2,929.5,535.16,394.34,Mobile App
SAL00442,2024-10-29,STR19,CUS0266,PRD032,EMP044,1,1029.07,0.05,977.62,519.68,457.94,Online
SAL00443,2024-10-09,STR14,CUS0699,PRD072,EMP059,2,727.94,0.0,1455.88,812.26,643.62,Online
SAL00444,2025-04-23,STR18,CUS0690,PRD042,EMP032,3,576.17,0.15,1469.23,1022.19,447.04,Online
SAL00445,2023-11-17,STR07,CUS0211,PRD133,EMP043,3,619.15,0.15,1578.83,1217.85,360.98,Mobile App
SAL00446,2022-09-13,STR19,CUS0249,PRD110,EMP010,2,226.13,0.2,361.81,269.24,92.57,Online
SAL00447,2023-11-24,STR17,CUS0371,PRD080,EMP026,3,997.91,0.05,2844.04,1356.09,1487.95,Mobile App
SAL00448,2025-03-14,STR02,CUS0697,PRD072,EMP036,1,727.94,0.0,727.94,406.13,321.81,Marketplace
SAL00449,2023-12-06,STR02,CUS0416,PRD041,EMP018,1,317.51,0.05,301.63,136.23,165.4,Retail Store
SAL00450,2023-12-19,STR13,CUS0695,PRD077,EMP023,3,549.27,0.0,1647.81,811.59,836.22,Retail Store
SAL00451,2023-05-20,STR09,CUS0228,PRD123,EMP011,1,183.07,0.05,173.92,82.83,91.09,Online
SAL00452,2023-06-27,STR03,CUS0077,PRD126,EMP039,1,683.71,0.15,581.15,363.5,217.65,Mobile App
SAL00453,2025-04-21,STR11,CUS0063,PRD011,EMP021,2,357.41,0.05,679.08,461.96,217.12,Marketplace
SAL00454,2023-07-05,STR20,CUS0614,PRD010,EMP022,1,615.01,0.0,615.01,426.43,188.58,Mobile App
SAL00455,2023-07-03,STR19,CUS0207,PRD008,EMP061,2,315.45,0.2,504.72,453.7,51.02,Marketplace
