InventoryID,SnapshotDate,StoreID,ProductID,ClosingStock,StockValue,ReorderLevel,StockStatus
INV000422,2023-02-28,STR09,PRD150,68,24123.68,27,OK
INV000423,2023-02-28,STR09,PRD022,148,22922.24,21,OK
INV000424,2023-02-28,STR09,PRD085,16,1980.48,9,OK
INV000425,2023-02-28,STR09,PRD056,108,54967.68,17,OK
INV000426,2023-02-28,STR09,PRD088,9,3397.5,21,Low
INV000427,2023-02-28,STR09,PRD133,64,25980.8,15,OK
INV000428,2023-02-28,STR09,PRD030,67,29818.35,7,OK
INV000429,2023-02-28,STR09,PRD007,85,43019.35,17,OK
INV000430,2023-02-28,STR09,PRD135,38,11863.98,14,OK
INV000431,2023-02-28,STR09,PRD109,76,34054.84,17,OK
INV000432,2023-02-28,STR09,PRD013,85,24054.15,9,OK
INV000433,2023-02-28,STR09,PRD043,123,9665.34,8,OK
INV000434,2023-02-28,STR09,PRD072,105,42643.65,19,OK
INV000435,2023-02-28,STR09,PRD103,113,56912.45,12,OK
INV000436,2023-02-28,STR09,PRD120,44,1842.72,13,OK
INV000437,2023-02-28,STR09,PRD001,57,24010.11,9,OK
INV000438,2023-02-28,STR09,PRD019,84,26647.32,9,OK
INV000439,2023-02-28,STR09,PRD084,94,30321.58,22,OK
INV000440,2023-02-28,STR09,PRD148,128,41263.36,13,OK
INV000441,2023-02-28,STR09,PRD130,62,1948.66,26,OK
INV000442,2023-02-28,STR09,PRD089,43,21352.51,18,OK
INV000443,2023-02-28,STR09,PRD126,121,43983.5,28,OK
INV000444,2023-02-28,STR09,PRD100,12,5128.2,22,OK
INV000445,2023-02-28,STR09,PRD002,20,9199.0,8,OK
INV000446,2023-02-28,STR09,PRD074,51,13912.8,18,OK
INV000447,2023-02-28,STR09,PRD036,136,60282.0,12,OK
INV000448,2023-02-28,STR09,PRD042,122,41569.06,25,OK
INV000449,2023-02-28,STR09,PRD029,125,31938.75,13,OK
INV000450,2023-02-28,STR09,PRD065,119,26602.45,18,OK
INV000451,2023-02-28,STR02,PRD003,135,45408.6,27,OK
INV000452,2023-02-28,STR02,PRD103,114,57416.1,12,OK
INV000453,2023-02-28,STR02,PRD094,76,20140.0,7,OK
INV000454,2023-02-28,STR02,PRD056,130,66164.8,17,OK
INV000455,2023-02-28,STR02,PRD044,16,838.08,21,OK
INV000456,2023-02-28,STR02,PRD088,101,38127.5,18,OK
INV000457,2023-02-28,STR02,PRD148,42,13539.54,27,OK
INV000458,2023-02-28,STR02,PRD077,68,18396.04,21,OK
INV000459,2023-02-28,STR02,PRD111,36,7885.8,9,OK
INV000460,2023-02-28,STR02,PRD028,102,8027.4,13,OK
INV000461,2023-02-28,STR02,PRD008,142,32212.7,20,OK
INV000462,2023-02-28,STR02,PRD113,80,13529.6,11,OK
INV000463,2023-02-28,STR02,PRD040,28,9734.76,18,OK
INV000464,2023-02-28,STR02,PRD045,46,15396.66,18,OK
INV000465,2023-02-28,STR02,PRD038,65,20291.05,20,OK
INV000466,2023-02-28,STR02,PRD132,38,8802.32,23,OK
INV000467,2023-02-28,STR02,PRD043,33,2593.14,14,OK
INV000468,2023-02-28,STR02,PRD071,117,20975.76,6,OK
INV000469,2023-02-28,STR02,PRD029,88,22484.88,18,OK
INV000470,2023-02-28,STR02,PRD147,140,10267.6,28,OK
INV000471,2023-02-28,STR02,PRD058,132,6662.04,15,OK
INV000472,2023-02-28,STR02,PRD015,50,26086.5,15,OK
INV000473,2023-02-28,STR02,PRD134,79,29572.07,13,OK
INV000474,2023-02-28,STR02,PRD002,110,50594.5,8,OK
INV000475,2023-02-28,STR02,PRD086,110,51759.4,29,OK
INV000476,2023-02-28,STR02,PRD019,78,24743.94,27,OK
INV000477,2023-02-28,STR02,PRD062,114,47035.26,16,OK
INV000478,2023-02-28,STR02,PRD131,23,4194.97,27,OK
INV000479,2023-02-28,STR02,PRD020,48,21294.72,15,OK
INV000480,2023-02-28,STR02,PRD061,59,30498.87,23,OK
INV000481,2023-02-28,STR04,PRD042,95,32369.35,25,OK
INV000482,2023-02-28,STR04,PRD101,49,5867.26,15,OK
INV000483,2023-02-28,STR04,PRD117,62,18092.84,6,OK
INV000484,2023-02-28,STR04,PRD008,120,27222.0,11,OK
INV000485,2023-02-28,STR04,PRD100,120,51282.0,24,OK
INV000486,2023-02-28,STR04,PRD060,53,14694.78,30,OK
INV000487,2023-02-28,STR04,PRD041,129,17573.67,27,OK
INV000488,2023-02-28,STR04,PRD127,10,4578.8,25,OK
INV000489,2023-02-28,STR04,PRD031,85,7372.9,23,OK
INV000490,2023-02-28,STR04,PRD086,85,39995.9,22,OK
INV000491,2023-02-28,STR04,PRD097,4,918.72,27,Low
INV000492,2023-02-28,STR04,PRD116,148,53539.0,5,OK
INV000493,2023-02-28,STR04,PRD108,51,13649.64,12,OK
INV000494,2023-02-28,STR04,PRD098,55,14992.45,27,OK
INV000495,2023-02-28,STR04,PRD082,35,16902.9,21,OK
INV000496,2023-02-28,STR04,PRD025,140,32253.2,27,OK
INV000497,2023-02-28,STR04,PRD088,20,7550.0,14,OK
INV000498,2023-02-28,STR04,PRD102,141,62111.91,23,OK
INV000499,2023-02-28,STR04,PRD138,143,56852.51,20,OK
INV000500,2023-02-28,STR04,PRD017,71,3313.57,30,OK
INV000501,2023-02-28,STR04,PRD010,44,18762.92,26,OK
INV000502,2023-02-28,STR04,PRD064,150,26050.5,13,OK
INV000503,2023-02-28,STR04,PRD096,77,40143.18,24,OK
INV000504,2023-02-28,STR04,PRD054,144,71889.12,15,OK
INV000505,2023-02-28,STR04,PRD027,79,17490.6,13,OK
INV000506,2023-02-28,STR04,PRD072,101,41019.13,19,OK
INV000507,2023-02-28,STR04,PRD009,134,70533.58,14,OK
INV000508,2023-02-28,STR04,PRD013,91,25752.09,26,OK
INV000509,2023-02-28,STR04,PRD129,107,49139.75,9,OK
INV000510,2023-02-28,STR04,PRD106,141,49024.29,29,OK
INV000511,2023-02-28,STR14,PRD063,145,62850.25,29,OK
INV000512,2023-02-28,STR14,PRD085,31,3837.18,22,OK
INV000513,2023-02-28,STR14,PRD148,53,17085.61,23,OK
INV000514,2023-02-28,STR14,PRD030,135,60081.75,15,OK
INV000515,2023-02-28,STR14,PRD128,44,7149.12,6,OK
INV000516,2023-02-28,STR14,PRD136,52,16208.92,27,OK
INV000517,2023-02-28,STR14,PRD042,147,50087.31,9,OK
INV000518,2023-02-28,STR14,PRD095,75,14859.75,27,OK
INV000519,2023-02-28,STR14,PRD018,120,64808.4,13,OK
INV000520,2023-02-28,STR14,PRD009,46,24213.02,28,OK
INV000521,2023-02-28,STR14,PRD125,131,25319.68,16,OK
INV000522,2023-02-28,STR14,PRD017,116,5413.72,16,OK
INV000523,2023-02-28,STR14,PRD010,42,17910.06,6,OK
INV000524,2023-02-28,STR14,PRD131,0,0.0,26,Out of Stock
INV000525,2023-02-28,STR14,PRD041,49,6675.27,26,OK
INV000526,2023-02-28,STR14,PRD106,3,1043.07,25,Low
INV000527,2023-02-28,STR14,PRD029,113,28872.63,28,OK
INV000528,2023-02-28,STR14,PRD054,33,16474.59,21,OK
INV000529,2023-02-28,STR14,PRD118,148,55273.56,21,OK
INV000530,2023-02-28,STR14,PRD039,145,46858.2,8,OK
INV000531,2023-02-28,STR14,PRD081,91,32995.69,26,OK
INV000532,2023-02-28,STR14,PRD124,70,37044.0,27,OK
INV000533,2023-02-28,STR14,PRD002,45,20697.75,27,OK
INV000534,2023-02-28,STR14,PRD053,1,55.38,24,Low
INV000535,2023-02-28,STR14,PRD141,106,21354.76,21,OK
INV000536,2023-02-28,STR14,PRD147,103,7554.02,8,OK
INV000537,2023-02-28,STR14,PRD023,67,6424.63,15,OK
INV000538,2023-02-28,STR14,PRD065,58,12965.9,27,OK
INV000539,2023-02-28,STR14,PRD140,61,23266.01,17,OK
INV000540,2023-02-28,STR14,PRD050,126,18384.66,11,OK
INV000541,2023-02-28,STR05,PRD098,78,21262.02,25,OK
INV000542,2023-02-28,STR05,PRD028,146,11490.2,26,OK
INV000543,2023-02-28,STR05,PRD002,13,5979.35,21,OK
INV000544,2023-02-28,STR05,PRD108,68,18199.52,5,OK
INV000545,2023-02-28,STR05,PRD044,86,4504.68,27,OK
INV000546,2023-02-28,STR05,PRD032,30,15590.4,9,OK
INV000547,2023-02-28,STR05,PRD019,44,13958.12,7,OK
INV000548,2023-02-28,STR05,PRD014,66,4135.56,30,OK
INV000549,2023-02-28,STR05,PRD109,147,65869.23,5,OK
INV000550,2023-02-28,STR05,PRD003,110,36999.6,30,OK
INV000551,2023-02-28,STR05,PRD072,64,25992.32,11,OK
INV000552,2023-02-28,STR05,PRD040,102,35462.34,21,OK
INV000553,2023-02-28,STR05,PRD073,20,8950.4,6,OK
INV000554,2023-02-28,STR05,PRD069,76,26218.48,16,OK
INV000555,2023-02-28,STR05,PRD143,45,8208.45,14,OK
INV000556,2023-02-28,STR05,PRD071,45,8067.6,19,OK
INV000557,2023-02-28,STR05,PRD027,112,24796.8,9,OK
INV000558,2023-02-28,STR05,PRD074,35,9548.0,26,OK
INV000559,2023-02-28,STR05,PRD093,6,150.12,30,Low
INV000560,2023-02-28,STR05,PRD034,62,23549.46,24,OK
INV000561,2023-02-28,STR05,PRD079,61,4134.58,5,OK
INV000562,2023-02-28,STR05,PRD114,104,28014.48,29,OK
INV000563,2023-02-28,STR05,PRD005,64,28430.72,14,OK
INV000564,2023-02-28,STR05,PRD025,39,8984.82,25,OK
INV000565,2023-02-28,STR05,PRD047,129,34274.01,24,OK
INV000566,2023-02-28,STR05,PRD139,49,8016.4,23,OK
INV000567,2023-02-28,STR05,PRD075,110,30151.0,20,OK
INV000568,2023-02-28,STR05,PRD127,54,24725.52,8,OK
INV000569,2023-02-28,STR05,PRD064,23,3994.41,11,OK
INV000570,2023-02-28,STR05,PRD022,111,17191.68,21,OK
INV000571,2023-02-28,STR01,PRD117,18,5252.76,12,OK
INV000572,2023-02-28,STR01,PRD055,134,21311.36,9,OK
INV000573,2023-02-28,STR01,PRD033,54,6239.16,9,OK
INV000574,2023-02-28,STR01,PRD123,31,2567.73,23,OK
INV000575,2023-02-28,STR01,PRD102,115,50658.65,16,OK
INV000576,2023-02-28,STR01,PRD064,27,4689.09,28,OK
INV000577,2023-02-28,STR01,PRD120,61,2554.68,16,OK
INV000578,2023-02-28,STR01,PRD040,85,29551.95,27,OK
INV000579,2023-02-28,STR01,PRD004,115,31999.9,14,OK
INV000580,2023-02-28,STR01,PRD080,45,20341.35,7,OK
INV000581,2023-02-28,STR01,PRD081,65,23568.35,19,OK
INV000582,2023-02-28,STR01,PRD027,16,3542.4,25,OK
INV000583,2023-02-28,STR01,PRD149,31,9874.74,17,OK
INV000584,2023-02-28,STR01,PRD046,18,9740.52,8,OK
INV000585,2023-02-28,STR01,PRD098,45,12266.55,30,OK
INV000586,2023-02-28,STR01,PRD143,60,10944.6,9,OK
INV000587,2023-02-28,STR01,PRD148,83,26756.71,15,OK
INV000588,2023-02-28,STR01,PRD037,63,12461.4,10,OK
INV000589,2023-02-28,STR01,PRD108,52,13917.28,24,OK
INV000590,2023-02-28,STR01,PRD136,91,28365.61,27,OK
INV000591,2023-02-28,STR01,PRD094,106,28090.0,21,OK
INV000592,2023-02-28,STR01,PRD073,59,26403.68,11,OK
INV000593,2023-02-28,STR01,PRD084,141,45482.37,14,OK
INV000594,2023-02-28,STR01,PRD070,65,28719.6,14,OK
INV000595,2023-02-28,STR01,PRD082,83,40084.02,22,OK
INV000596,2023-02-28,STR01,PRD056,127,64637.92,13,OK
INV000597,2023-02-28,STR01,PRD011,75,17323.5,27,OK
INV000598,2023-02-28,STR01,PRD132,65,15056.6,7,OK
INV000599,2023-02-28,STR01,PRD023,91,8725.99,26,OK
INV000600,2023-02-28,STR01,PRD126,128,46528.0,7,OK
INV000601,2023-02-28,STR15,PRD099,149,15728.44,24,OK
INV000602,2023-02-28,STR15,PRD062,129,53224.11,22,OK
INV000603,2023-02-28,STR15,PRD035,58,8894.88,11,OK
INV000604,2023-02-28,STR15,PRD006,146,63378.6,30,OK
INV000605,2023-02-28,STR15,PRD034,10,3798.3,19,OK
INV000606,2023-02-28,STR15,PRD032,99,51448.32,27,OK
INV000607,2023-02-28,STR15,PRD021,14,1070.72,18,OK
INV000608,2023-02-28,STR15,PRD094,80,21200.0,5,OK
INV000609,2023-02-28,STR15,PRD136,133,41457.43,27,OK
INV000610,2023-02-28,STR15,PRD073,62,27746.24,8,OK
INV000611,2023-02-28,STR15,PRD022,17,2632.96,29,OK
INV000612,2023-02-28,STR15,PRD080,74,33450.22,13,OK
INV000613,2023-02-28,STR15,PRD103,139,70007.35,23,OK
INV000614,2023-02-28,STR15,PRD130,110,3457.3,10,OK
INV000615,2023-02-28,STR15,PRD150,125,44345.0,13,OK
INV000616,2023-02-28,STR15,PRD012,13,795.08,14,OK
INV000617,2023-02-28,STR15,PRD038,23,7179.91,26,OK
INV000618,2023-02-28,STR15,PRD126,124,45074.0,8,OK
INV000619,2023-02-28,STR15,PRD053,59,3267.42,12,OK
INV000620,2023-02-28,STR15,PRD001,45,18955.35,5,OK
INV000621,2023-02-28,STR15,PRD050,114,16633.74,5,OK
INV000622,2023-02-28,STR15,PRD061,125,64616.25,20,OK
INV000623,2023-02-28,STR15,PRD096,63,32844.42,16,OK
INV000624,2023-02-28,STR15,PRD117,123,35893.86,27,OK
INV000625,2023-02-28,STR15,PRD010,32,13645.76,12,OK
INV000626,2023-02-28,STR15,PRD039,60,19389.6,8,OK
INV000627,2023-02-28,STR15,PRD087,99,7917.03,17,OK
INV000628,2023-02-28,STR15,PRD121,112,22286.88,17,OK
INV000629,2023-02-28,STR15,PRD060,20,5545.2,16,OK
INV000630,2023-02-28,STR15,PRD044,61,3195.18,11,OK
INV000631,2023-02-28,STR06,PRD098,60,16355.4,14,OK
INV000632,2023-02-28,STR06,PRD029,123,31427.73,26,OK
INV000633,2023-02-28,STR06,PRD027,128,28339.2,18,OK
INV000634,2023-02-28,STR06,PRD149,80,25483.2,12,OK
INV000635,2023-02-28,STR06,PRD058,128,6460.16,27,OK
INV000636,2023-02-28,STR06,PRD062,1,412.59,7,Low
INV000637,2023-02-28,STR06,PRD005,132,58638.36,18,OK
INV000638,2023-02-28,STR06,PRD148,137,44164.69,24,OK
INV000639,2023-02-28,STR06,PRD133,90,36535.5,24,OK
INV000640,2023-02-28,STR06,PRD135,51,15922.71,28,OK
INV000641,2023-02-28,STR06,PRD004,19,5286.94,12,OK
INV000642,2023-02-28,STR06,PRD050,51,7441.41,23,OK
INV000643,2023-02-28,STR06,PRD038,53,16545.01,20,OK
INV000644,2023-02-28,STR06,PRD141,42,8461.32,29,OK
INV000645,2023-02-28,STR06,PRD072,126,51172.38,30,OK
INV000646,2023-02-28,STR06,PRD142,60,16440.0,27,OK
INV000647,2023-02-28,STR06,PRD020,145,64327.8,15,OK
INV000648,2023-02-28,STR06,PRD018,137,73989.59,21,OK
INV000649,2023-02-28,STR06,PRD007,120,60733.2,17,OK
INV000650,2023-02-28,STR06,PRD118,24,8963.28,21,OK
INV000651,2023-02-28,STR06,PRD081,37,13415.83,16,OK
INV000652,2023-02-28,STR06,PRD085,3,371.34,19,Low
INV000653,2023-02-28,STR06,PRD008,67,15198.95,6,OK
INV000654,2023-02-28,STR06,PRD120,85,3559.8,11,OK
INV000655,2023-02-28,STR06,PRD134,8,2994.64,17,Low
INV000656,2023-02-28,STR06,PRD032,55,28582.4,19,OK
INV000657,2023-02-28,STR06,PRD052,15,6301.5,13,OK
INV000658,2023-02-28,STR06,PRD030,43,19137.15,8,OK
INV000659,2023-02-28,STR06,PRD060,42,11644.92,23,OK
INV000660,2023-02-28,STR06,PRD111,6,1314.3,5,Low
INV000661,2023-02-28,STR13,PRD074,22,6001.6,24,OK
INV000662,2023-02-28,STR13,PRD049,27,1151.01,5,OK
INV000663,2023-02-28,STR13,PRD100,143,61111.05,20,OK
INV000664,2023-02-28,STR13,PRD005,108,47976.84,7,OK
INV000665,2023-02-28,STR13,PRD088,96,36240.0,6,OK
INV000666,2023-02-28,STR13,PRD041,126,17164.98,24,OK
INV000667,2023-02-28,STR13,PRD040,18,6258.06,26,OK
INV000668,2023-02-28,STR13,PRD023,91,8725.99,14,OK
INV000669,2023-02-28,STR13,PRD128,61,9911.28,25,OK
INV000670,2023-02-28,STR13,PRD035,147,22543.92,27,OK
INV000671,2023-02-28,STR13,PRD030,142,63197.1,11,OK
INV000672,2023-02-28,STR13,PRD109,142,63628.78,18,OK
INV000673,2023-02-28,STR13,PRD050,4,583.64,16,Low
INV000674,2023-02-28,STR13,PRD117,88,25680.16,13,OK
INV000675,2023-02-28,STR13,PRD094,99,26235.0,5,OK
INV000676,2023-02-28,STR13,PRD028,6,472.2,8,Low
INV000677,2023-02-28,STR13,PRD060,19,5267.94,14,OK
INV000678,2023-02-28,STR13,PRD135,8,2497.68,7,Low
INV000679,2023-02-28,STR13,PRD002,26,11958.7,15,OK
INV000680,2023-02-28,STR13,PRD075,45,12334.5,16,OK
INV000681,2023-02-28,STR13,PRD019,91,28867.93,21,OK
INV000682,2023-02-28,STR13,PRD022,44,6814.72,16,OK
INV000683,2023-02-28,STR13,PRD018,131,70749.17,21,OK
INV000684,2023-02-28,STR13,PRD036,47,20832.75,20,OK
INV000685,2023-02-28,STR13,PRD004,74,20591.24,27,OK
INV000686,2023-02-28,STR13,PRD045,77,25772.67,12,OK
INV000687,2023-02-28,STR13,PRD103,91,45832.15,24,OK
INV000688,2023-02-28,STR13,PRD067,116,16241.16,18,OK
INV000689,2023-02-28,STR13,PRD070,76,33579.84,5,OK
INV000690,2023-02-28,STR13,PRD144,131,20698.0,16,OK
INV000691,2023-02-28,STR11,PRD106,71,24685.99,23,OK
INV000692,2023-02-28,STR11,PRD126,23,8360.5,23,OK
INV000693,2023-02-28,STR11,PRD078,135,55005.75,10,OK
INV000694,2023-02-28,STR11,PRD047,18,4782.42,21,OK
INV000695,2023-02-28,STR11,PRD022,60,9292.8,12,OK
INV000696,2023-02-28,STR11,PRD035,55,8434.8,16,OK
INV000697,2023-02-28,STR11,PRD095,31,6142.03,21,OK
INV000698,2023-02-28,STR11,PRD131,78,14226.42,26,OK
INV000699,2023-02-28,STR11,PRD010,52,22174.36,28,OK
INV000700,2023-02-28,STR11,PRD034,38,14433.54,8,OK
INV000701,2023-02-28,STR11,PRD037,143,28285.4,7,OK
INV000702,2023-02-28,STR11,PRD067,30,4200.3,9,OK
INV000703,2023-02-28,STR11,PRD149,109,34720.86,22,OK
INV000704,2023-02-28,STR11,PRD044,88,4609.44,13,OK
INV000705,2023-02-28,STR11,PRD038,101,31529.17,27,OK
INV000706,2023-02-28,STR11,PRD092,42,5579.7,11,OK
INV000707,2023-02-28,STR11,PRD060,27,7486.02,8,OK
INV000708,2023-02-28,STR11,PRD020,106,47025.84,11,OK
INV000709,2023-02-28,STR11,PRD113,31,5242.72,23,OK
INV000710,2023-02-28,STR11,PRD068,24,1890.48,6,OK
INV000711,2023-02-28,STR11,PRD137,133,64042.16,15,OK
INV000712,2023-02-28,STR11,PRD083,72,38319.84,17,OK
INV000713,2023-02-28,STR11,PRD084,28,9031.96,11,OK
INV000714,2023-02-28,STR11,PRD116,149,53900.75,30,OK
INV000715,2023-02-28,STR11,PRD150,50,17738.0,9,OK
INV000716,2023-02-28,STR11,PRD013,136,38486.64,22,OK
INV000717,2023-02-28,STR11,PRD119,64,26422.4,28,OK
INV000718,2023-02-28,STR11,PRD124,139,73558.8,18,OK
INV000719,2023-02-28,STR11,PRD094,0,0.0,28,Out of Stock
INV000720,2023-02-28,STR11,PRD122,41,4073.76,24,OK
INV000721,2023-03-31,STR14,PRD075,60,16446.0,7,OK
INV000722,2023-03-31,STR14,PRD097,101,23197.68,11,OK
INV000723,2023-03-31,STR14,PRD117,61,17801.02,29,OK
INV000724,2023-03-31,STR14,PRD150,101,35830.76,15,OK
INV000725,2023-03-31,STR14,PRD093,114,2852.28,18,OK
INV000726,2023-03-31,STR14,PRD123,8,662.64,24,Low
INV000727,2023-03-31,STR14,PRD147,135,9900.9,30,OK
INV000728,2023-03-31,STR14,PRD109,70,31366.3,27,OK
INV000729,2023-03-31,STR14,PRD146,33,14286.69,28,OK
INV000730,2023-03-31,STR14,PRD105,117,24383.97,21,OK
INV000731,2023-03-31,STR14,PRD081,27,9789.93,22,OK
INV000732,2023-03-31,STR14,PRD082,149,71958.06,26,OK
INV000733,2023-03-31,STR14,PRD072,23,9340.99,15,OK
INV000734,2023-03-31,STR14,PRD004,96,26712.96,15,OK
INV000735,2023-03-31,STR14,PRD115,28,9332.4,29,OK
INV000736,2023-03-31,STR14,PRD035,84,12882.24,20,OK
INV000737,2023-03-31,STR14,PRD145,56,26499.2,14,OK
INV000738,2023-03-31,STR14,PRD095,67,13274.71,26,OK
INV000739,2023-03-31,STR14,PRD044,50,2619.0,7,OK
INV000740,2023-03-31,STR14,PRD078,19,7741.55,24,OK
INV000741,2023-03-31,STR14,PRD018,68,36724.76,26,OK
INV000742,2023-03-31,STR14,PRD079,94,6371.32,25,OK
INV000743,2023-03-31,STR14,PRD107,0,0.0,21,Out of Stock
INV000744,2023-03-31,STR14,PRD089,55,27311.35,16,OK
INV000745,2023-03-31,STR14,PRD113,72,12176.64,22,OK
INV000746,2023-03-31,STR14,PRD096,113,58911.42,8,OK
INV000747,2023-03-31,STR14,PRD032,86,44692.48,14,OK
INV000748,2023-03-31,STR14,PRD038,56,17481.52,6,OK
INV000749,2023-03-31,STR14,PRD091,34,4847.38,19,OK
INV000750,2023-03-31,STR14,PRD098,143,38980.37,23,OK
INV000751,2023-03-31,STR20,PRD110,99,13327.38,30,OK
INV000752,2023-03-31,STR20,PRD145,62,29338.4,26,OK
INV000753,2023-03-31,STR20,PRD012,51,3119.16,23,OK
INV000754,2023-03-31,STR20,PRD088,28,10570.0,29,OK
INV000755,2023-03-31,STR20,PRD008,122,27675.7,11,OK
INV000756,2023-03-31,STR20,PRD062,100,41259.0,24,OK
INV000757,2023-03-31,STR20,PRD002,53,24377.35,7,OK
INV000758,2023-03-31,STR20,PRD122,47,4669.92,16,OK
INV000759,2023-03-31,STR20,PRD099,4,422.24,17,Low
INV000760,2023-03-31,STR20,PRD068,64,5041.28,30,OK
INV000761,2023-03-31,STR20,PRD082,55,26561.7,27,OK
INV000762,2023-03-31,STR20,PRD067,116,16241.16,26,OK
INV000763,2023-03-31,STR20,PRD072,5,2030.65,14,Low
INV000764,2023-03-31,STR20,PRD149,136,43321.44,17,OK
INV000765,2023-03-31,STR20,PRD069,141,48642.18,5,OK
INV000766,2023-03-31,STR20,PRD140,123,46913.43,24,OK
INV000767,2023-03-31,STR20,PRD056,91,46315.36,8,OK
INV000768,2023-03-31,STR20,PRD066,134,46774.04,8,OK
INV000769,2023-03-31,STR20,PRD094,38,10070.0,14,OK
INV000770,2023-03-31,STR20,PRD092,148,19661.8,17,OK
INV000771,2023-03-31,STR20,PRD095,8,1585.04,30,Low
INV000772,2023-03-31,STR20,PRD112,110,37162.4,17,OK
INV000773,2023-03-31,STR20,PRD130,47,1477.21,18,OK
INV000774,2023-03-31,STR20,PRD078,14,5704.3,12,OK
INV000775,2023-03-31,STR20,PRD076,116,60517.2,27,OK
INV000776,2023-03-31,STR20,PRD070,86,37998.24,13,OK
INV000777,2023-03-31,STR20,PRD114,3,808.11,13,Low
INV000778,2023-03-31,STR20,PRD107,130,59200.7,25,OK
INV000779,2023-03-31,STR20,PRD081,8,2900.72,8,Low
INV000780,2023-03-31,STR20,PRD128,60,9748.8,17,OK
INV000781,2023-03-31,STR01,PRD124,43,22755.6,14,OK
INV000782,2023-03-31,STR01,PRD113,66,11161.92,27,OK
INV000783,2023-03-31,STR01,PRD006,138,59905.8,25,OK
INV000784,2023-03-31,STR01,PRD038,56,17481.52,6,OK
INV000785,2023-03-31,STR01,PRD007,38,19232.18,14,OK
INV000786,2023-03-31,STR01,PRD066,25,8726.5,23,OK
INV000787,2023-03-31,STR01,PRD142,133,36442.0,20,OK
INV000788,2023-03-31,STR01,PRD021,30,2294.4,7,OK
INV000789,2023-03-31,STR01,PRD075,77,21105.7,16,OK
INV000790,2023-03-31,STR01,PRD084,141,45482.37,6,OK
INV000791,2023-03-31,STR01,PRD011,2,461.96,6,Low
INV000792,2023-03-31,STR01,PRD030,108,48065.4,5,OK
INV000793,2023-03-31,STR01,PRD093,9,225.18,23,Low
INV000794,2023-03-31,STR01,PRD001,48,20219.04,10,OK
INV000795,2023-03-31,STR01,PRD149,47,14971.38,23,OK
INV000796,2023-03-31,STR01,PRD105,35,7294.35,15,OK
INV000797,2023-03-31,STR01,PRD048,59,5933.63,29,OK
INV000798,2023-03-31,STR01,PRD040,106,36853.02,25,OK
INV000799,2023-03-31,STR01,PRD083,86,45770.92,24,OK
INV000800,2023-03-31,STR01,PRD064,150,26050.5,5,OK
INV000801,2023-03-31,STR01,PRD098,63,17173.17,19,OK
INV000802,2023-03-31,STR01,PRD042,9,3066.57,16,Low
INV000803,2023-03-31,STR01,PRD125,6,1159.68,11,Low
INV000804,2023-03-31,STR01,PRD091,11,1568.27,5,OK
INV000805,2023-03-31,STR01,PRD121,94,18705.06,13,OK
INV000806,2023-03-31,STR01,PRD143,78,14227.98,5,OK
INV000807,2023-03-31,STR01,PRD078,85,34633.25,6,OK
INV000808,2023-03-31,STR01,PRD104,150,75289.5,30,OK
INV000809,2023-03-31,STR01,PRD027,9,1992.6,14,Low
INV000810,2023-03-31,STR01,PRD002,49,22537.55,30,OK
INV000811,2023-03-31,STR17,PRD111,77,16866.85,10,OK
INV000812,2023-03-31,STR17,PRD010,146,62258.78,11,OK
INV000813,2023-03-31,STR17,PRD081,15,5438.85,19,OK
INV000814,2023-03-31,STR17,PRD084,84,27095.88,20,OK
INV000815,2023-03-31,STR17,PRD101,31,3711.94,28,OK
INV000816,2023-03-31,STR17,PRD142,43,11782.0,27,OK
INV000817,2023-03-31,STR17,PRD108,87,23284.68,28,OK
INV000818,2023-03-31,STR17,PRD069,60,20698.8,11,OK
INV000819,2023-03-31,STR17,PRD095,136,26945.68,28,OK
INV000820,2023-03-31,STR17,PRD117,126,36769.32,17,OK
INV000821,2023-03-31,STR17,PRD126,105,38167.5,19,OK
INV000822,2023-03-31,STR17,PRD085,25,3094.5,16,OK
INV000823,2023-03-31,STR17,PRD138,89,35383.73,26,OK
INV000824,2023-03-31,STR17,PRD113,54,9132.48,8,OK
INV000825,2023-03-31,STR17,PRD090,47,25152.52,12,OK
INV000826,2023-03-31,STR17,PRD130,6,188.58,21,Low
INV000827,2023-03-31,STR17,PRD107,118,53736.02,22,OK
INV000828,2023-03-31,STR17,PRD036,138,61168.5,21,OK
INV000829,2023-03-31,STR17,PRD055,125,19880.0,28,OK
INV000830,2023-03-31,STR17,PRD045,124,41504.04,20,OK
INV000831,2023-03-31,STR17,PRD028,29,2282.3,26,OK
INV000832,2023-03-31,STR17,PRD004,120,33391.2,22,OK
INV000833,2023-03-31,STR17,PRD075,23,6304.3,8,OK
INV000834,2023-03-31,STR17,PRD038,63,19666.71,29,OK
INV000835,2023-03-31,STR17,PRD129,101,46384.25,26,OK
INV000836,2023-03-31,STR17,PRD135,68,21230.28,14,OK
INV000837,2023-03-31,STR17,PRD019,136,43143.28,10,OK
INV000838,2023-03-31,STR17,PRD050,115,16779.65,13,OK
INV000839,2023-03-31,STR17,PRD083,148,78768.56,11,OK
INV000840,2023-03-31,STR17,PRD115,65,21664.5,26,OK
INV000841,2023-03-31,STR06,PRD099,95,10028.2,10,OK
INV000842,2023-03-31,STR06,PRD049,77,3282.51,5,OK
INV000843,2023-03-31,STR06,PRD110,83,11173.46,14,OK
